stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%)
ALT;19651214;-;0;67;970.1;0;0;4.7;2;10.6;68.3
ALT;19651215;-;0;33;968.2;0;228;-0.6;-3;4.2;84.7
ALT;19651216;-;0;87;964.5;0.5;132;1.2;-2.8;4.5;85.3
ALT;19651217;-;0;100;966;12.1;0;4.8;-2.2;6.3;92.3
ALT;19651218;-;0;67;970.3;0;60;6.5;4.2;11;86.7
ALT;19651219;-;0;23;970.5;0;84;3.7;0.6;9.8;82.3
ALT;19651220;-;0;90;961.7;0;0;5.1;2.1;8;75
ALT;19651221;-;0;97;962.4;5;0;3.7;2;6.5;88.3
ALT;19651222;-;0;60;966.7;0;186;0.9;-0.5;3.8;78.7
ALT;19651223;-;0;70;951;2.8;0;2.3;-2.5;8.8;72.3
ALT;19651224;-;0;93;942.3;0;42;5.9;0.5;9.9;70.7
ALT;19651225;-;0;100;937.4;2.5;72;5.5;3.6;8.6;72.7
ALT;19651226;-;0;63;948.4;2.4;0;3.3;1.8;5.6;87.7
ALT;19651227;-;0;100;944;4.6;0;5.2;-0.5;11.8;68.3
ALT;19651228;-;0;73;951.1;2.6;186;4.4;2.2;9;86
ALT;19651229;-;3;100;963.1;0.5;0;-0.4;-2;3.2;87.7
ALT;19651230;-;2;97;959.2;4.7;0;0.6;-4;1.6;94.3
ALT;19651231;-;1;100;961.1;12.3;0;3.2;1.4;4.6;89.3
ALT;19660101;-;0;80;959.2;2.9;156;7.8;3;10.8;71.7
ALT;19660102;-;0;100;956.9;10.9;0;5.3;2.8;10.5;72.3
ALT;19660103;-;0;93;957.6;3.4;0;4.8;2.5;6.4;77.3
ALT;19660104;-;0;77;969.8;0.9;0;3;1.6;6.2;62
ALT;19660105;-;0;7;976.4;0;234;-2;-4;2.8;58
ALT;19660106;-;0;0;976.7;0;234;-3.5;-6;0.2;71.3
ALT;19660107;-;0;90;974.7;0;66;-2.2;-5.8;-0.1;84.3
ALT;19660108;-;0;70;968.2;0;228;-2.1;-5.3;1.6;89.3
ALT;19660109;-;0;87;963.5;0;102;-1.2;-5.3;1;86.7
ALT;19660110;-;0;73;961.8;0.6;156;-1.2;-3.8;1.7;78
ALT;19660111;-;1;100;954.3;4.7;0;-0.4;-2.3;1.4;92.7
ALT;19660112;-;10;100;958.2;2;0;-5.6;-6.6;1;84.7
ALT;19660113;-;12;70;968.6;0;0;-7.8;-10.5;-4.5;67
ALT;19660114;-;10;30;966.7;0;240;-10.5;-13.5;-3.8;72.7
ALT;19660115;-;10;3;962.2;0;246;-11.9;-15.5;-4.7;76
ALT;19660116;-;10;50;957.7;0;84;-8.4;-15;-4;78
ALT;19660117;-;10;27;958.4;0;246;-8.5;-12.5;-1.8;69
ALT;19660118;-;9;67;956.8;0;246;-8.2;-11;-4.4;77
ALT;19660119;-;9;50;953;0;246;-7.7;-10;-2.5;69.3
ALT;19660120;-;9;93;947.8;0;102;-3.7;-9.5;0.2;78
ALT;19660121;-;8;67;949.1;0;0;-1.1;-4.2;2.6;87.3
ALT;19660122;-;7;100;943.5;1.8;0;4.7;-3.2;10.8;69.7
ALT;19660123;-;0;93;946.6;14.5;0;3;1.8;4.8;95.3
ALT;19660124;-;0;60;960.8;1.5;0;2.8;2;7.2;95.3
ALT;19660125;-;0;63;956.1;0;96;5.8;-2.5;11.6;67.3
ALT;19660126;-;0;100;955.5;4.4;0;2.8;2;11;93
ALT;19660127;-;0;93;963.1;0.5;0;4.6;1;5.6;91
ALT;19660128;-;0;80;967.5;0;258;4.6;0;9.2;65
ALT;19660129;-;0;73;960.1;0;60;2.7;-0.4;6.6;86.3
ALT;19660130;-;0;77;963.6;0;168;6.7;2.6;13.6;70.7
ALT;19660131;-;0;100;966;0;18;7.6;3.8;10;75.3
ALT;19660201;-;0;50;968.1;0;234;6.4;3.8;12.2;73.3
ALT;19660202;-;0;63;966.1;0;102;2.7;-0.6;7.4;82.7
ALT;19660203;-;0;100;966.7;13.7;0;4.8;1.7;7;91.3
ALT;19660204;-;0;57;970.2;0.2;288;5.8;2.8;11.3;81.3
ALT;19660205;-;0;67;971.7;0;156;5.9;1.6;11.5;69.3
ALT;19660206;-;0;13;962.7;3.7;252;4.1;0;10;72
ALT;19660207;-;0;100;961.8;3.6;132;5.9;2.5;8.8;86.7
ALT;19660208;-;0;100;954.2;31.6;0;7.1;2.6;9.6;83.7
ALT;19660209;-;0;100;952.8;24.4;0;6.8;6;9.3;92.3
ALT;19660210;-;0;33;948;0;210;4.8;2;11.2;76
ALT;19660211;-;0;73;938.6;4.5;66;5.4;2.7;8.6;81.3
ALT;19660212;-;0;100;943.7;0.5;0;4.1;2.5;6;83.3
ALT;19660213;-;0;90;938;4.4;30;4.2;0.6;6.4;82.7
ALT;19660214;-;0;100;954.6;0.4;0;3.1;2.3;6.4;87.3
ALT;19660215;-;0;13;960;0;402;0.7;-0.8;5.5;79
ALT;19660216;-;0;67;949.6;0;168;6.1;-2;12.5;68
ALT;19660217;-;0;87;953.1;3.7;18;7.2;5;13.5;65.3
ALT;19660218;-;0;57;962.3;0;384;6.4;4;12.4;82
ALT;19660219;-;0;67;954.7;0;0;12.7;4.8;15.2;40
ALT;19660220;-;0;67;947.2;0;78;14.2;6.1;15.6;34
ALT;19660221;-;0;87;939.8;18.3;0;12;9.5;15.3;50.7
ALT;19660222;-;0;67;945.5;4.7;330;11;3.2;14.8;54.7
ALT;19660223;-;0;90;957.2;3.1;0;4.3;2.5;12.6;80.7
ALT;19660224;-;0;53;965.9;0;114;4.3;-0.3;8.5;58.7
ALT;19660225;-;0;80;961.2;0;210;11.3;-0.4;17.2;45.3
ALT;19660226;-;0;100;965.2;6.8;0;6.7;5.2;13.5;85.3
ALT;19660227;-;0;33;963.7;0;426;12;3.7;14.7;63.7
ALT;19660228;-;0;90;955;5.1;90;9.8;6;16.5;55.7
ALT;19660301;-;0;97;970.7;3.6;12;4.6;3.6;7.6;86
ALT;19660302;-;0;30;974.1;0;444;3.7;1.8;9.3;71
ALT;19660303;-;0;0;965;0;444;3;-3.2;10.4;67.7
ALT;19660304;-;0;73;959.8;0;330;5.1;-0.2;9.8;75
ALT;19660305;-;0;100;965.9;0;0;5.6;4.3;6.7;82.3
ALT;19660306;-;0;83;969.1;0;0;5.7;3.6;8.2;78
ALT;19660307;-;0;33;968;0;450;3;-1.2;8;80.7
ALT;19660308;-;0;0;967.7;0;420;3.9;-1.7;10.2;78
ALT;19660309;-;0;53;966.5;6.4;360;7.4;-0.8;13.2;74.3
ALT;19660310;-;0;57;968.7;6.6;258;7.2;5.4;10.4;71
ALT;19660311;-;0;100;960.9;20.4;0;4.9;3.7;7;89.7
ALT;19660312;-;0;100;956.2;13.6;0;2;0.4;4.6;80.3
ALT;19660313;-;5;100;963.1;4.6;0;0.9;0.1;3.3;87
ALT;19660314;-;7;57;971.3;0.7;258;0;-1.9;2.5;72.3
ALT;19660315;-;3;100;972.4;12.9;0;0.3;-3.6;3.2;71.3
ALT;19660316;-;8;63;974.3;0;36;3;0;5.5;69
ALT;19660317;-;0;3;975.4;0;468;1.9;-3;7.5;72
ALT;19660318;-;0;93;971.4;8.8;24;1.2;-2;3.4;91
ALT;19660319;-;0;60;974.8;0;414;4.6;0.8;8.6;71.7
ALT;19660320;-;0;27;975.7;0;462;2.6;1;7.2;71
ALT;19660321;-;0;0;973.2;0;498;3.8;-2.5;10.6;67
ALT;19660322;-;0;33;968.6;0;432;4.9;-0.8;11.8;67.3
ALT;19660323;-;0;67;962;0.3;474;6.9;-0.6;13;65
ALT;19660324;-;0;100;955.6;2.6;24;5.2;3.2;8.1;74.7
ALT;19660325;-;1;93;959.9;3.9;12;1;-1.2;4.5;74.7
ALT;19660326;-;2;100;961;1;240;2.7;-1.5;4.9;54
ALT;19660327;-;0;90;950.8;7.6;252;11.8;2.6;16.1;57.3
ALT;19660328;-;0;100;956;7.5;96;4.5;1.4;14.9;72.3
ALT;19660329;-;0;83;962.6;1.5;90;1.1;0.4;4.8;81.7
ALT;19660330;-;0;50;970.2;0;300;2.1;-0.9;6.1;57.3
ALT;19660331;-;0;20;965.8;0;504;4;-1;10.8;66.7
ALT;19660401;-;0;7;964.2;0;552;6.5;0.1;14.6;68.7
ALT;19660402;-;0;20;961.9;1;534;8.9;2;15.1;60.3
ALT;19660403;-;0;83;961.3;1.4;258;9.6;6.6;14.6;72.3
ALT;19660404;-;0;47;959.8;1.3;378;9.1;5.4;14.4;70.7
ALT;19660405;-;0;3;956.1;0;564;11.4;2.2;18.1;50
ALT;19660406;-;0;77;958.1;0;342;10.6;5.5;15.5;65.3
ALT;19660407;-;0;77;955.1;0;0;10.5;6.2;14.5;73.7
ALT;19660408;-;0;90;952.9;0;150;10.6;8;14.2;76.7
ALT;19660409;-;0;93;946.1;2.6;174;14;5.5;18.8;50
ALT;19660410;-;0;73;951.4;5;0;7.7;7;11.4;87
ALT;19660411;-;0;57;951.2;2.5;480;9.1;4.5;15.4;74.3
ALT;19660412;-;0;57;952.1;0;222;9.8;6;15.6;67.7
ALT;19660413;-;0;67;951.8;0.6;438;12;2.7;18.6;61.3
ALT;19660414;-;0;37;951.4;4.9;426;13.5;7.2;21;61
ALT;19660415;-;0;50;948.3;2.1;378;11.3;8.3;16.9;71
ALT;19660416;-;0;100;946.7;2.4;0;8.8;6.5;11.3;83
ALT;19660417;-;0;47;953.4;0.2;390;10;4.5;16.1;68.7
ALT;19660418;-;0;80;957.5;0;240;11.3;4.8;16.6;72
ALT;19660419;-;0;63;954.9;6;306;12.1;7.5;17;66.3
ALT;19660420;-;0;100;954.3;28.6;0;8.9;7.3;12.2;85.3
ALT;19660421;-;0;83;970.5;7.6;0;4.7;3.7;7.8;86.3
ALT;19660422;-;0;3;972.7;0;660;7.1;0.2;13.2;66
ALT;19660423;-;0;20;963.8;0;648;11.6;1.7;19.3;60
ALT;19660424;-;0;100;956;4.9;204;13.5;8.1;18.4;66
ALT;19660425;-;0;100;964.1;9.4;0;7.6;7.1;13.3;89.7
ALT;19660426;-;0;73;967.3;0;528;11.6;5.6;15.5;79.7
ALT;19660427;-;0;67;964.8;3.2;546;13.2;4.9;18.5;72
ALT;19660428;-;0;100;971.8;3.9;0;10.9;9;13.8;89.3
ALT;19660429;-;0;90;973.5;0.1;162;12.9;9.5;16.6;76
ALT;19660430;-;0;37;973.1;0;576;13.6;7.6;21.5;76.3
ALT;19660501;-;0;3;971.2;0;672;13.7;6.2;21.5;74
ALT;19660502;-;0;10;971.3;0;678;16.5;9.5;22.3;65
ALT;19660503;-;0;3;968.2;0;666;15.9;8.5;23.7;63
ALT;19660504;-;0;40;964.8;0;666;17.5;10;23.5;59.3
ALT;19660505;-;0;73;961.8;3.6;30;17.3;12;20;69.7
ALT;19660506;-;0;100;959.5;59.4;0;5.3;2.5;18.2;92.3
ALT;19660507;-;0;100;959;7.4;66;5.8;2.8;9.4;89
ALT;19660508;-;0;67;961.9;0.5;60;7.4;5.6;12.2;77.7
ALT;19660509;-;0;80;956.9;7.1;420;9.6;3.2;16.1;71.7
ALT;19660510;-;0;100;962.2;1.2;0;8.3;6.2;10.7;81.3
ALT;19660511;-;0;17;956.5;0;612;11;7;17.4;71.7
ALT;19660512;-;0;30;955.6;0;672;17.7;8.3;20;35.7
ALT;19660513;-;0;67;962.9;0;594;19.1;15;25.5;46.7
ALT;19660514;-;0;0;967.3;0;678;16.7;8.5;24;68
ALT;19660515;-;0;0;966.8;0;690;17.3;11.5;24.5;61
ALT;19660516;-;0;37;967.7;0;630;19;10;25.2;59.7
ALT;19660517;-;0;60;964.7;0;510;18.2;12.3;25.5;66.7
ALT;19660518;-;0;53;961.2;17;630;16.2;10.5;22.8;76
ALT;19660519;-;0;100;963.9;1.9;0;13.1;12;15.2;82.7
ALT;19660520;-;0;100;967.9;3.4;18;12.9;10.6;15.7;80
ALT;19660521;-;0;63;969.9;1.9;222;14.4;10.5;20.1;80.7
ALT;19660522;-;0;10;963.7;0.1;708;19.2;9.5;26.5;56.3
ALT;19660523;-;0;100;968.3;7.4;0;11.4;10;21;91.7
ALT;19660524;-;0;37;967.5;0;672;14.8;8.5;19.4;72.3
ALT;19660525;-;0;100;968.6;2.5;0;11.4;10.4;15.5;90
ALT;19660526;-;0;90;963.8;2;348;14.5;9.5;20.2;68
ALT;19660527;-;0;100;966.1;19.2;0;9.1;7.8;14;85
ALT;19660528;-;0;73;967.1;0;330;10.2;6.8;15.6;73.3
ALT;19660529;-;0;50;966.5;2.1;498;9;3.5;16.4;76.7
ALT;19660530;-;0;40;965;0;456;10.7;3.2;17.1;69
ALT;19660531;-;0;30;961.4;0;612;12.1;4.2;19.2;65.3
ALT;19660601;-;0;40;962.5;0;564;14.3;7;19.6;63.3
ALT;19660602;-;0;60;965.7;0;672;15.8;8.5;21.5;60.3
ALT;19660603;-;0;10;967.2;0;708;17.7;10.2;22.8;62
ALT;19660604;-;0;13;962.3;0;702;19.5;10;25.1;56.3
ALT;19660605;-;0;40;959.6;0;678;18.7;12.4;25;66
ALT;19660606;-;0;97;965.2;0;36;17.4;14.1;20.6;77.3
ALT;19660607;-;0;47;966;0;642;19.4;12.3;24.4;68
ALT;19660608;-;0;83;964.8;16.4;132;16.8;14;22.8;80.3
ALT;19660609;-;0;20;959.3;0;708;22.4;13.1;26.9;51.7
ALT;19660610;-;0;7;961.1;0;714;23.7;15.2;28.1;47.7
ALT;19660611;-;0;30;963;0;684;24.5;17.2;29.5;46.7
ALT;19660612;-;0;40;965.7;0;306;19.4;17.5;25.5;71
ALT;19660613;-;0;53;964.3;0;438;20.5;13.3;26.2;64.7
ALT;19660614;-;0;30;961.9;0;582;18.5;13.7;25.3;69
ALT;19660615;-;0;27;960.4;0;606;19.6;11.2;26.2;68.3
ALT;19660616;-;0;10;961.5;0;678;22;13.3;27.1;62.3
ALT;19660617;-;0;40;963.1;1.4;612;21.7;15.2;28.8;69.7
ALT;19660618;-;0;50;959.6;16.6;534;18.9;13.4;29.2;64.7
ALT;19660619;-;0;70;962.4;20.4;72;9.9;8.2;14.8;89.3
ALT;19660620;-;0;100;956.9;3.1;18;13.2;7.2;16.7;80.3
ALT;19660621;-;0;67;961.6;0.1;288;14.8;10.2;18.5;74
ALT;19660622;-;0;10;962.3;0;720;17.6;9.3;24.2;68
ALT;19660623;-;0;77;963.2;23.7;372;18.1;14.2;24.6;76
ALT;19660624;-;0;93;967.5;12.7;96;14;12.8;18.8;85
ALT;19660625;-;0;87;973.2;0;396;16;10.7;20.8;63.3
ALT;19660626;-;0;77;973;9;210;14.1;10;19.5;79
ALT;19660627;-;0;97;969.8;3.4;12;14.6;12.3;16.7;86.7
ALT;19660628;-;0;87;961.4;8.7;300;16.2;13;22.6;65.7
ALT;19660629;-;0;93;965.2;2.3;0;12.1;10.4;15.2;69.3
ALT;19660630;-;0;100;969.5;0;36;14.4;9.5;17.3;77
ALT;19660701;-;0;17;968.7;0;642;16.2;10.2;21.2;72.3
ALT;19660702;-;0;10;965.2;0;684;19.5;9.8;24.5;64.3
ALT;19660703;-;0;17;964.1;1.1;720;20.8;13.2;27.7;64
ALT;19660704;-;0;33;965.1;2.2;600;20.1;14.7;27.1;72.7
ALT;19660705;-;0;87;960.1;10.9;288;19.2;15.7;25;76.3
ALT;19660706;-;0;100;958.7;12.2;36;14.7;12.4;19.9;82.7
ALT;19660707;-;0;97;964.7;20.7;30;12.7;11.3;15.5;88.7
ALT;19660708;-;0;93;968.2;0.7;114;14.2;10.7;19.3;79.3
ALT;19660709;-;0;43;969.3;0;534;16.5;11;21.4;70
ALT;19660710;-;0;17;965.7;0;552;17.7;9.9;23.2;73
ALT;19660711;-;0;83;961;2.2;222;17.3;13.3;21.2;80.3
ALT;19660712;-;0;30;964.5;0;642;19.2;14.7;23.6;70.3
ALT;19660713;-;0;17;962.6;0.9;576;20.6;12;26.6;73
ALT;19660714;-;0;87;962;44.7;186;17.6;16;21;89.3
ALT;19660715;-;0;90;964.4;0;12;15.5;13.3;18.6;79
ALT;19660716;-;0;70;960.9;2.6;342;15.9;12.3;20.5;77
ALT;19660717;-;0;100;957.9;39.6;0;12.6;11.4;15.2;88
ALT;19660718;-;0;90;956;2.7;90;11.1;8.2;14.3;83.7
ALT;19660719;-;0;93;960;0.2;126;13.8;8.2;17.5;71.7
ALT;19660720;-;0;77;962.4;0;318;14.5;8.9;18.7;71.3
ALT;19660721;-;0;80;962.4;5.2;210;13.6;10.5;17.9;85.7
ALT;19660722;-;0;100;962.5;7.2;0;13.2;11;15.3;91.7
ALT;19660723;-;0;100;961.4;6;0;13.9;12.5;15.5;97.7
ALT;19660724;-;0;63;958.6;0.9;498;17.2;10.8;21;81.7
ALT;19660725;-;0;100;958.2;12.8;0;14.2;12.5;18.1;92.3
ALT;19660726;-;0;53;960.7;0;438;15.9;10.3;21.1;74.7
ALT;19660727;-;0;93;961.7;17.8;102;15.6;10.3;19.6;79.7
ALT;19660728;-;0;100;963.4;2;30;13.5;12.9;17.2;89.7
ALT;19660729;-;0;43;961.2;0;678;15.5;8;20.6;75
ALT;19660730;-;0;77;962.6;4.7;162;16.7;13.4;21.6;79.3
ALT;19660731;-;0;100;966.1;0.2;12;14.2;12.9;16.6;82.3
ALT;19660801;-;0;60;961.9;0;240;17.1;12.1;21.3;72
ALT;19660802;-;0;100;961;8.8;0;15.5;12.1;18.2;89
ALT;19660803;-;0;83;960.6;3.4;156;19.9;14;24.2;74.3
ALT;19660804;-;0;70;960.3;7.4;204;17;15;20.8;86
ALT;19660805;-;0;93;962.3;7.2;96;16.1;14;19.5;85.3
ALT;19660806;-;0;63;963.7;0;516;16.1;11;20;72
ALT;19660807;-;0;87;959.8;1.4;216;16.7;11.7;21.5;82.7
ALT;19660808;-;0;87;958.9;25.2;126;14.9;13;19.5;82.3
ALT;19660809;-;0;30;965.2;0;558;14.9;10.8;20.5;71.7
ALT;19660810;-;0;17;966.8;0;588;17.1;9.2;23.5;68.3
ALT;19660811;-;0;23;968.1;0;540;20.7;13.5;28.1;67.3
ALT;19660812;-;0;3;967.4;0;654;21.4;14;29.1;69
ALT;19660813;-;0;7;965.6;0;672;21;13.3;28.9;67
ALT;19660814;-;0;30;967.4;0;570;22;16.8;25.9;80.3
ALT;19660815;-;0;93;968.3;20.6;0;15.6;13.8;25.7;87.3
ALT;19660816;-;0;100;970.7;0.4;0;11.2;10;13.8;82.3
ALT;19660817;-;0;100;966.7;0;0;12.9;8.9;15.4;81.7
ALT;19660818;-;0;100;965.7;0.5;0;14.5;11.8;16.8;83.3
ALT;19660819;-;0;83;965;0;306;16.5;10.6;22;81.3
ALT;19660820;-;0;100;962.8;13.6;0;14.9;13;16.7;93.3
ALT;19660821;-;0;93;961.2;8.4;0;15.1;13.6;17.1;94.7
ALT;19660822;-;0;100;961;3.3;0;15;12.2;17.6;91
ALT;19660823;-;0;77;964;0.4;456;15.6;10;20.4;78.3
ALT;19660824;-;0;100;964.7;15.5;0;13.6;12.2;16;89.7
ALT;19660825;-;0;93;963.1;4.4;30;10.1;9;13.5;88.3
ALT;19660826;-;0;50;963.2;0;390;11.7;8.9;17;70.3
ALT;19660827;-;0;7;959.4;0;642;12.4;4.6;19;76.3
ALT;19660828;-;0;77;960.6;0;384;14.6;8.4;18.2;81.7
ALT;19660829;-;0;40;959.6;3.1;576;18.6;9.2;21.6;63
ALT;19660830;-;0;100;958.3;15.1;0;13.6;12.4;22.3;93.7
ALT;19660831;-;0;80;958.4;3;318;13.9;10.3;19.4;82
ALT;19660901;-;0;80;964.6;0.3;222;15.7;11.3;20;78.3
ALT;19660902;-;0;83;963.5;4.3;222;15.4;13.3;21;88.7
ALT;19660903;-;0;97;968;1;114;16.1;14;19.4;88
ALT;19660904;-;0;23;965.9;0.6;564;16.5;11;23;79
ALT;19660905;-;0;93;967;0;264;18.1;14.5;21.6;72
ALT;19660906;-;0;20;971.2;0;414;17;12.4;23.8;76.7
ALT;19660907;-;0;0;970.1;0;564;17.9;11.2;24.6;78
ALT;19660908;-;0;10;965.9;0;564;18.5;11.5;25.7;78.7
ALT;19660909;-;0;17;964.6;0;498;19;14;25.5;79
ALT;19660910;-;0;33;966.1;0;552;19.7;13;24.7;77
ALT;19660911;-;0;0;967.6;0;552;18;14.5;25;81
ALT;19660912;-;0;0;964;0;546;19.6;13;25.9;67.7
ALT;19660913;-;0;97;963.7;8.9;6;15.7;13.7;18.5;88.3
ALT;19660914;-;0;13;968.5;0;534;13.8;10.9;19.5;79
ALT;19660915;-;0;37;963.4;11;522;15.9;8.2;22;75
ALT;19660916;-;0;100;968.6;1.8;0;10.7;9.3;16.9;86
ALT;19660917;-;0;83;965.8;0;222;12.1;6.6;16.5;81.3
ALT;19660918;-;0;100;964.8;0;0;12.7;9.5;15;87.7
ALT;19660919;-;0;100;969.4;0;0;13.5;12.3;15;87.7
ALT;19660920;-;0;100;971.1;0;42;12.4;10.3;15.2;85.7
ALT;19660921;-;0;37;970;0;294;13.4;10.5;18.5;87
ALT;19660922;-;0;23;967.3;0;468;13.9;9;17;92
ALT;19660923;-;0;63;965.1;0;306;15.4;11.9;18.6;80.7
ALT;19660924;-;0;23;966.5;0;162;12.8;10.6;18;85.3
ALT;19660925;-;0;53;966.3;0;150;10.7;8;15.5;90.7
ALT;19660926;-;0;60;963.7;0;438;13.6;7.3;18.7;87
ALT;19660927;-;0;33;963.2;0;480;15.1;10.5;22;80.7
ALT;19660928;-;0;7;960.9;0;456;12.9;8.5;18.2;89.7
ALT;19660929;-;0;90;956.6;0.1;0;15.4;11;22;75.7
ALT;19660930;-;0;100;955.5;0.9;0;13.5;11.4;16;91.3
ALT;19661001;-;0;53;954.1;0;132;13.8;11.5;18.5;88.3
ALT;19661002;-;0;27;950.3;0;462;17.7;10.5;23;64.3
ALT;19661003;-;0;77;952.5;0;324;21.8;14.3;24.5;37.3
ALT;19661004;-;0;10;954.3;0;462;23.7;22.2;26.6;34
ALT;19661005;-;0;3;960.9;0;450;16.7;12.7;23.2;70.3
ALT;19661006;-;0;10;964.2;0;456;15.3;10;21.5;81.3
ALT;19661007;-;0;10;962.9;0;420;13.4;8.8;20.2;88.3
ALT;19661008;-;0;13;959.7;0.5;390;13.2;10.9;17.9;88.7
ALT;19661009;-;0;60;959.6;0;84;15.6;11.5;20;87.7
ALT;19661010;-;0;63;962.3;0;42;15;11.2;18.3;88.7
ALT;19661011;-;0;97;962.6;0;54;14.7;10.8;17.4;91
ALT;19661012;-;0;100;958.4;2.4;0;14.6;13.4;16.9;92.3
ALT;19661013;-;0;37;959.6;0;324;13.4;11;20.2;82
ALT;19661014;-;0;50;956.7;0;204;18.3;8;22.7;53.3
ALT;19661015;-;0;70;954.2;5.8;162;15.7;11.6;24;70.3
ALT;19661016;-;0;100;954.8;1.4;0;13.9;12.1;17.1;87.7
ALT;19661017;-;0;77;957.7;0;282;10.9;9.5;16.1;86.3
ALT;19661018;-;0;53;954;0.3;246;10.6;6.5;14;87.7
ALT;19661019;-;0;90;953.1;7.7;0;9.6;8.2;11.5;95
ALT;19661020;-;0;40;955.5;0.2;414;9.6;4;14.2;80.3
ALT;19661021;-;0;60;962.7;0;90;10.4;7.5;14.5;82.7
ALT;19661022;-;0;67;966.6;0;366;11.5;6;15.6;72.3
ALT;19661023;-;0;27;961;0;396;15.5;6.5;19;58.7
ALT;19661024;-;0;93;955.6;0;18;17.6;14;21.8;50
ALT;19661025;-;0;63;948.2;0.9;174;13.5;10.8;18.5;82.7
ALT;19661026;-;0;90;943.1;17.2;0;10.6;8.8;13.5;91.3
ALT;19661027;-;0;100;953.3;3.5;0;7.3;6.8;10;81
ALT;19661028;-;0;97;956.6;7.2;0;7.1;6;8.5;89
ALT;19661029;-;0;100;957.7;1.2;0;5.7;4.5;7.8;80.7
ALT;19661030;-;0;93;964.3;0;0;4.6;4;6;76
ALT;19661031;-;0;100;965.4;0;0;3;2;5;86
ALT;19661101;-;0;100;957.5;0;0;2.6;2.2;3.6;83.7
ALT;19661102;-;0;53;960.2;0;348;3.4;-0.6;7.8;80
ALT;19661103;-;0;100;951.4;16.6;0;6.4;2.5;14;71.3
ALT;19661104;-;1;100;946.8;43.4;0;0.6;0.4;5.5;100
ALT;19661105;-;25;77;944.3;0;114;10.8;-0.7;13;43.3
ALT;19661106;-;0;47;958;0;96;17.3;12;18.6;31.3
ALT;19661107;-;0;63;963.9;0;0;20;16.5;20.7;20.7
ALT;19661108;-;0;53;963.4;0;270;14.9;3.7;21;55
ALT;19661109;-;0;30;958.2;0;174;17.3;15.7;21.5;26.7
ALT;19661110;-;0;93;966.9;1.6;0;6.6;5;16.8;89.7
ALT;19661111;-;0;100;969.4;0.2;0;4.7;4;6;87.3
ALT;19661112;-;0;100;968.7;0;0;3.7;3.3;4.8;81.3
ALT;19661113;-;0;100;967.7;0;30;3.2;1.5;4.4;74.3
ALT;19661114;-;0;77;967;12.7;282;3.2;0;6;78
ALT;19661115;-;3;100;968.2;6.1;0;1.7;0.2;4;95
ALT;19661116;-;1;100;954;5.5;0;3;1.3;5.2;87.7
ALT;19661117;-;0;100;950.3;5.8;0;1.8;0.8;3.5;88.7
ALT;19661118;-;0;90;954.1;0;54;2.5;0.6;4.6;86.7
ALT;19661119;-;0;47;955.4;0;240;1;-0.6;5;69.7
ALT;19661120;-;0;70;959.8;0;204;0.7;-3.1;4.6;74.7
ALT;19661121;-;0;37;965.3;0;240;0.3;-1.6;6;68
ALT;19661122;-;0;40;964.7;0;216;0.5;-4.6;4.2;77
ALT;19661123;-;0;77;962.9;4.8;240;0.6;-1.9;5.4;80.7
ALT;19661124;-;2;100;965.8;2.8;0;0.9;-0.4;2;94
ALT;19661125;-;2;70;971.7;0;0;0.1;-1.4;2.3;80.3
ALT;19661126;-;1;37;973.8;0;240;-1.3;-5.5;2.2;75
ALT;19661127;-;1;80;973.8;0;84;2.1;-1;6.5;81.3
ALT;19661128;-;0;70;961.5;6.9;204;7;0.8;10.5;62
ALT;19661129;-;1;100;958.7;0.9;0;0.9;-0.6;10.5;82
ALT;19661130;-;0;63;950.6;13.2;36;3;-3.5;7.2;69.7
ALT;19661201;-;0;67;947.8;0;168;8.7;2.2;13;68.3
ALT;19661202;-;0;100;939.2;11.6;0;5.7;2.5;14;75.3
ALT;19661203;-;0;60;950.7;0;0;1.4;0;3.9;74.3
ALT;19661204;-;0;100;957.8;0.8;0;1.2;-1;2;82.3
ALT;19661205;-;0;93;965.7;0;114;0;-1.1;4;77.7
ALT;19661206;-;0;47;964.1;0;234;-1.7;-3.5;2.3;71.3
ALT;19661207;-;0;100;966;0;0;-2.1;-5.8;-1;72.7
ALT;19661208;-;0;13;966;0.1;234;-2.4;-4.5;1.5;73
ALT;19661209;-;1;100;961.2;6.1;0;0.9;-3.7;4;93.7
ALT;19661210;-;2;100;951;19.5;0;3.7;1.4;4.5;89.7
ALT;19661211;-;0;100;953.5;4.2;0;2.6;1.6;6.6;86.3
ALT;19661212;-;0;97;942;1.7;120;6.7;1.3;12;62
ALT;19661213;-;0;97;942.8;8.8;0;3;2.4;6.3;91.3
ALT;19661214;-;0;93;957.2;3.8;0;3.5;0.5;4.5;57.3
ALT;19661215;-;2;53;966;1.9;0;-0.6;-3;3.4;86
ALT;19661216;-;1;13;970.4;0;222;-3.3;-5.8;2.2;88
ALT;19661217;-;1;67;974.9;0;0;-1.3;-4.7;2;91
ALT;19661218;-;1;70;973.8;0;0;1.6;-3;3.7;87.3
ALT;19661219;-;0;73;971.6;0;0;2.6;-0.3;4.3;90.7
