stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Relative Luftfeuchtigkeit (%);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Niederschlag (mm)
SIA;19161002;-;818.8;-;-;7;73.3;1;-3.6;-;2.8
SIA;19161003;-;821.2;-;-;73;78.7;6;1.3;-;0.3
SIA;19161004;-;824;-;-;43;87.3;5.8;2;-;0
SIA;19161005;-;822.2;-;-;97;93.7;6.3;4.4;-;5
SIA;19161006;-;825.6;-;-;60;85;6.8;4.7;-;0
SIA;19161007;-;823.1;-;-;33;88.7;6.8;1.4;-;3.3
SIA;19161008;-;823.1;-;-;40;60;6.5;4.4;-;0
SIA;19161009;-;826.7;-;-;3;67.7;4.8;0.8;-;0
SIA;19161010;-;828;-;-;17;71.3;4.6;0.4;-;0
SIA;19161011;-;828.9;-;-;3;75.3;4.1;-0.5;-;0
SIA;19161012;-;829.5;-;-;10;67.7;6.2;0.8;-;0
SIA;19161013;-;829.6;-;-;0;67.7;5.2;0;-;0
SIA;19161014;-;827;-;-;0;69.3;5.1;0.2;-;0
SIA;19161015;-;816.9;-;-;33;77.7;5.2;-0.1;-;0
SIA;19161016;-;812.6;-;-;93;79.3;0.1;3.3;-;9.9
SIA;19161017;-;818;-;-;30;64.7;-4;-4.3;-;0
SIA;19161018;-;817.7;-;-;90;67.7;-1.1;-7.3;-;0.7
SIA;19161019;-;812.6;-;-;87;83.7;-0.3;-1.7;-;0
SIA;19161020;-;806;-;-;100;86.3;-2.3;-3.9;-;3.4
SIA;19161021;-;805.1;-;-;83;76.7;-3.3;-5.5;-;0
SIA;19161022;-;816.5;-;-;20;83.3;-3.5;-7;-;0
SIA;19161023;-;820.2;-;-;67;83;-0.9;-6.5;-;0
SIA;19161024;-;813.9;-;-;97;97.3;0.9;-1.2;-;4
SIA;19161025;-;810.1;-;-;97;96.7;1.5;0.1;-;18
SIA;19161026;-;811.1;-;-;90;88.3;0.6;0.4;-;7.2
SIA;19161027;-;816.3;-;-;33;73;-2.5;-6.4;-;0
SIA;19161028;-;815.2;-;-;93;91;0.2;-4.3;-;12.1
SIA;19161029;-;812.8;-;-;70;86;1.2;-1;-;6.6
SIA;19161030;-;817.7;-;-;43;78;-1.2;-2;-;0
SIA;19161031;-;824;-;-;3;73;-1.9;-5.4;-;0
SIA;19161101;-;824.8;-;-;57;79.3;-0.4;-5.7;-;0
SIA;19161102;-;821.5;-;-;47;85.3;0.9;-3.6;-;0
SIA;19161103;-;818.5;-;-;77;90;2;-0.5;-;1.2
SIA;19161104;-;815.5;-;-;100;94.3;3.1;-0.1;-;6.3
SIA;19161105;-;806.6;-;-;100;84.3;3;2;-;17
SIA;19161106;-;809.3;-;-;77;89;0.3;-0.9;-;6.4
SIA;19161107;-;812.1;-;-;30;84.7;-2.8;-7.1;-;0
SIA;19161108;-;805.2;-;-;100;98.3;-0.3;-0.9;-;20.1
SIA;19161109;-;808.2;-;-;100;100;-2.1;-2;-;18
SIA;19161110;-;821.4;-;-;87;90.7;-2;-3;-;0
SIA;19161111;-;826;-;-;7;88.3;-2;-5.1;-;0
SIA;19161112;-;823.2;-;-;10;84;-0.9;-4.8;-;0
SIA;19161113;-;819.8;-;-;27;81.7;-0.7;-4.6;-;0
SIA;19161114;-;816;-;-;63;89;-1.5;-2.5;-;4.3
SIA;19161115;-;813.1;-;-;17;76.3;-6.9;-6.6;-;0
SIA;19161116;-;809.9;-;-;7;70;-10.9;-13.7;-;0
SIA;19161117;-;805.5;-;-;53;76.7;-10.8;-16.3;-;2.8
SIA;19161118;-;791.6;-;-;100;86.7;-6.2;-12.6;-;16.4
SIA;19161119;-;791.3;-;-;73;88;-2.7;-6.5;-;4
SIA;19161120;-;802;-;-;100;99;-2.3;-4.9;-;40
SIA;19161121;-;797.9;-;-;100;90.7;-2.4;-2.9;-;3.1
SIA;19161122;-;809.7;-;-;77;82.7;-5.3;-4.7;-;1.5
SIA;19161123;-;822.6;-;-;13;73;-7.9;-9;-;0
SIA;19161124;-;826.6;-;-;0;75.3;-8;-11.6;-;0
SIA;19161125;-;820.5;-;-;17;79.3;-4.6;-9.6;-;0.7
SIA;19161126;-;805.9;-;-;100;99;-3.1;-7.6;-;41.5
SIA;19161127;-;809.6;-;-;63;82;-7.1;-6.1;-;1.3
SIA;19161128;-;821.2;-;-;77;86.3;-8.6;-10.6;-;0
SIA;19161129;-;824.6;-;-;20;85;-7.4;-10.1;-;0
SIA;19161130;-;822.4;-;-;43;84.3;-6.4;-10.6;-;0
SIA;19161201;-;818;-;-;27;85.3;-6;-9.6;-;0
SIA;19161202;-;815.6;-;-;30;88.7;-5;-6.7;-;0
SIA;19161203;-;814.6;-;-;37;86;-4.5;-8.6;-;0
SIA;19161204;-;808.6;-;-;73;87.3;-3.6;-6;-;1.2
SIA;19161205;-;800.4;-;-;100;96.3;-3.8;-4.6;-;15.2
SIA;19161206;-;805.5;-;-;60;78.3;-7;-9;-;0.7
SIA;19161207;-;806.3;-;-;100;91.3;-5.6;-11.1;-;12
SIA;19161208;-;805.9;-;-;73;77.3;-6.4;-8.6;-;1
SIA;19161209;-;801.2;-;-;83;80;-7.1;-8.5;-;0.3
SIA;19161210;-;797.9;-;-;100;92.7;-6.4;-10.1;-;20.1
SIA;19161211;-;793.9;-;-;97;94;-5.1;-6.1;-;9.8
SIA;19161212;-;796.5;-;-;100;95.7;-4.3;-6.5;-;21.2
SIA;19161213;-;792;-;-;100;98.3;-2.9;-4.7;-;38.5
SIA;19161214;-;799.7;-;-;83;89;-4.2;-5.1;-;6.1
SIA;19161215;-;796.7;-;-;83;92.7;-5.5;-8.4;-;24.5
SIA;19161216;-;807.6;-;-;3;73;-12.5;-14;-;0
SIA;19161217;-;802.9;-;-;100;88.3;-7.6;-14.6;-;4.2
SIA;19161218;-;796.4;-;-;53;85.3;-7.7;-13;-;1.4
SIA;19161219;-;795.2;-;-;47;84.3;-6.8;-10;-;0
SIA;19161220;-;802.3;-;-;50;87.3;-10.4;-16.7;-;1.4
SIA;19161221;-;806.1;-;-;57;86.7;-7;-12.7;-;2
SIA;19161222;-;812.2;-;-;37;90;-5.1;-9.1;-;0
SIA;19161223;-;812.2;-;-;93;95;-2.3;-6.5;-;2.8
SIA;19161224;-;814.2;-;-;30;87.3;-5.7;-2.6;-;0
SIA;19161225;-;813.7;-;-;60;91;-3.8;-10.5;-;0
SIA;19161226;-;813.4;-;-;83;94.3;-0.5;-5.4;-;0
SIA;19161227;-;813.7;-;-;87;84;-1.6;-2;-;1.2
SIA;19161228;-;822.1;-;-;13;70.7;-7.6;-9.7;-;0
SIA;19161229;-;821.9;-;-;37;69.7;-4.1;-11;-;0
SIA;19161230;-;816.9;-;-;90;74;-2.3;-7.1;-;1.4
SIA;19161231;-;818.6;-;-;100;78.3;-1;-2.7;-;18
SIA;19170101;-;819.1;-;-;73;72;3.6;-2.2;-;0.3
SIA;19170102;-;819.3;-;-;23;51.7;1.6;-0.2;-;0
SIA;19170103;-;817;-;-;70;65.7;4;-2;-;3.5
SIA;19170104;-;813.7;-;-;3;66.3;-1.6;-4.5;-;0
SIA;19170105;-;811.3;-;-;50;65.3;-5.8;-6.6;-;0
SIA;19170106;-;813;-;-;3;63.3;-12.6;-15.5;-;0
SIA;19170107;-;810.2;-;-;13;63;-12.2;-15.2;-;0
SIA;19170108;-;801.9;-;-;100;76.3;-8.8;-18.6;-;15.1
SIA;19170109;-;793.6;-;-;100;91.7;-6.6;-9.6;-;10.1
SIA;19170110;-;798.7;-;-;57;81.3;-10.2;-8.2;-;0.7
SIA;19170111;-;803.5;-;-;7;72.3;-14.3;-17.8;-;0
SIA;19170112;-;799.2;-;-;30;75.3;-13.1;-20;-;0
SIA;19170113;-;794.8;-;-;63;82.3;-13.3;-18.3;-;0.1
SIA;19170114;-;796.5;-;-;80;88.3;-12.3;-22.3;-;16.2
SIA;19170115;-;796.9;-;-;100;94;-7.4;-10.5;-;22.5
SIA;19170116;-;793.6;-;-;93;94;-6.6;-10.1;-;6.8
SIA;19170117;-;797.2;-;-;70;91.7;-10.1;-11;-;0
SIA;19170118;-;800.4;-;-;77;75.7;-10.4;-16.5;-;0
SIA;19170119;-;805;-;-;50;84.7;-10.5;-12;-;0
SIA;19170120;-;812.8;-;-;80;82.7;-8.6;-16;-;0
SIA;19170121;-;817.3;-;-;100;94.3;-6.3;-8;-;0
SIA;19170122;-;816.2;-;-;47;78.3;-11.8;-9.5;-;0
SIA;19170123;-;811;-;-;13;74;-14.7;-22.1;-;0
SIA;19170124;-;804.3;-;-;93;80;-9.1;-15.5;-;0
SIA;19170125;-;805.5;-;-;43;83.3;-10.7;-11;-;0
SIA;19170126;-;802.7;-;-;10;73.3;-13;-19;-;0
SIA;19170127;-;800.3;-;-;43;79.3;-14.4;-16.8;-;0.4
SIA;19170128;-;795.3;-;-;93;81.7;-12.4;-16;-;0.2
SIA;19170129;-;794.5;-;-;33;71.7;-16.4;-20.4;-;0
SIA;19170130;-;795.3;-;-;0;66.7;-19.1;-23.5;-;0
SIA;19170131;-;795.3;-;-;7;74;-16;-24;-;0
SIA;19170201;-;799.9;-;-;3;69.3;-16.9;-17.6;-;0
SIA;19170202;-;800.1;-;-;17;76;-16.7;-24.5;-;0
SIA;19170203;-;800.8;-;-;23;75.3;-14.6;-19.7;-;0
SIA;19170204;-;805.5;-;-;17;73.3;-16.1;-21.5;-;0
SIA;19170205;-;807;-;-;93;88;-11.1;-18.5;-;4.5
SIA;19170206;-;806.4;-;-;67;87.7;-7.4;-10.6;-;0.1
SIA;19170207;-;809.1;-;-;0;77;-9.9;-12.5;-;0
SIA;19170208;-;814;-;-;100;89.3;-10.4;-18.5;-;0.4
SIA;19170209;-;816.8;-;-;7;75.7;-12.6;-18;-;0
SIA;19170210;-;814.4;-;-;0;69.3;-10.4;-15.4;-;0
SIA;19170211;-;809.8;-;-;10;64;-9.6;-15.4;-;4
SIA;19170212;-;807.3;-;-;83;84;-6.7;-12.7;-;0
SIA;19170213;-;813.2;-;-;0;70.3;-9.4;-13.7;-;0
SIA;19170214;-;815.3;-;-;3;70.3;-10.3;-17.6;-;0
SIA;19170215;-;818.9;-;-;0;61.7;-11.6;-17.6;-;0
SIA;19170216;-;819.5;-;-;20;62;-8.9;-16.5;-;0
SIA;19170217;-;818.8;-;-;47;69.3;-6.6;-11.4;-;0
SIA;19170218;-;817;-;-;43;79.3;-6.7;-12.7;-;0
SIA;19170219;-;814.6;-;-;70;77.3;-5.3;-9;-;0
SIA;19170220;-;813.9;-;-;7;71;-7.8;-13.5;-;0
SIA;19170221;-;809.8;-;-;73;77.3;-4.2;-10;-;0
SIA;19170222;-;813.7;-;-;53;73.3;-3.6;-6.3;-;0
SIA;19170223;-;819.5;-;-;3;66.7;-9.7;-12.5;-;0
SIA;19170224;-;821.3;-;-;0;57;-10.1;-16.6;-;0
SIA;19170225;-;821.3;-;-;7;62.3;-8.2;-12.7;-;0
SIA;19170226;-;818.4;-;-;3;66;-8.4;-13.1;-;0
SIA;19170227;-;814.3;-;-;80;71;-7.1;-13.4;-;0
SIA;19170228;-;814;-;-;20;70;-11.1;-15.5;-;0
SIA;19170301;-;812;-;-;43;69.3;-8.3;-13;-;0
SIA;19170302;-;807.8;-;-;50;76;-7.7;-14.1;-;6
SIA;19170303;-;803.2;-;-;87;82;-8.9;-11;-;0
SIA;19170304;-;803.3;-;-;33;77.3;-11;-19;-;0.6
SIA;19170305;-;803.1;-;-;90;94;-7.1;-11.4;-;6.5
SIA;19170306;-;802;-;-;47;78.3;-7.7;-14.6;-;0.6
SIA;19170307;-;788.8;-;-;100;94.3;-4.1;-9.7;-;19.6
SIA;19170308;-;789.6;-;-;50;73.3;-5.6;-6.8;-;0
SIA;19170309;-;805.6;-;-;43;58;-6.8;-14.6;-;0.7
SIA;19170310;-;812.8;-;-;23;54.7;-3.9;-6.4;-;0
SIA;19170311;-;812.3;-;-;23;72.3;-6.8;-14.5;-;0
SIA;19170312;-;807.3;-;-;97;96;-2.1;-10.1;-;14.3
SIA;19170313;-;808.5;-;-;93;74;-1.3;-2.6;-;0
SIA;19170314;-;806;-;-;70;74.3;-4.3;-10.5;-;0.4
SIA;19170315;-;808.1;-;-;57;62;-4.3;-6;-;0
SIA;19170316;-;822.1;-;-;7;53;-8.7;-12.3;-;0
SIA;19170317;-;826.1;-;-;50;53;-3.9;-16.3;-;0
SIA;19170318;-;824.2;-;-;30;62.3;-2.5;-9.3;-;0
SIA;19170319;-;817.1;-;-;10;63;-3.9;-7.5;-;0
SIA;19170320;-;799.9;-;-;53;69;-4;-10.7;-;0.7
SIA;19170321;-;795;-;-;70;57.7;-7.2;-13.1;-;0
SIA;19170322;-;798.6;-;-;53;68.3;-9;-14.6;-;1.5
SIA;19170323;-;805.2;-;-;93;78.7;-6.1;-10.4;-;2.8
SIA;19170324;-;805.3;-;-;43;70.7;-5.3;-7.6;-;0
SIA;19170325;-;807.8;-;-;57;76.3;-5.9;-7.6;-;0
SIA;19170326;-;802;-;-;37;76.3;-7.4;-13.4;-;0
SIA;19170327;-;800.4;-;-;7;73;-8;-16.5;-;0
SIA;19170328;-;804;-;-;63;78.3;-6.9;-14.5;-;7.8
SIA;19170329;-;809.5;-;-;60;78;-5.6;-12.5;-;0
SIA;19170330;-;808.9;-;-;100;84;-2;-5.7;-;22
SIA;19170331;-;807.1;-;-;100;94.7;-0.6;-3;-;24
SIA;19170401;-;802.6;-;-;100;92.3;-0.1;-2;-;38.5
SIA;19170402;-;803.7;-;-;77;73.7;-3.1;-5.4;-;1.5
SIA;19170403;-;803.3;-;-;100;80.7;-3.6;-6.6;-;27.2
SIA;19170404;-;810.5;-;-;27;65.3;-7.4;-13.5;-;0
SIA;19170405;-;810.2;-;-;93;83.3;-4.5;-14.7;-;1.6
SIA;19170406;-;805.8;-;-;90;81.3;-3;-3.8;-;1.6
SIA;19170407;-;805.4;-;-;60;60.3;-5.5;-7;-;0
SIA;19170408;-;804.7;-;-;77;60.3;-4.2;-13;-;0
SIA;19170409;-;804.4;-;-;37;67;-2.6;-8.5;-;0
SIA;19170410;-;807;-;-;83;86.7;-1.5;-5.1;-;1.9
SIA;19170411;-;811.2;-;-;100;87.7;-1.2;-4;-;2.4
SIA;19170412;-;811.5;-;-;83;82;0.1;-3;-;2.3
SIA;19170413;-;808.8;-;-;100;85;0.9;-1.4;-;6.2
SIA;19170414;-;807.7;-;-;87;85.3;1.6;-1.7;-;1.1
SIA;19170415;-;802.3;-;-;100;88;0.1;-0.6;-;17.3
SIA;19170416;-;805.8;-;-;80;65.7;-2;-5.3;-;0
SIA;19170417;-;804.9;-;-;80;63.7;-4.6;-11;-;0
SIA;19170418;-;809.2;-;-;83;65;-6.4;-7.6;-;1.3
SIA;19170419;-;809.9;-;-;90;72.7;-5.9;-9.8;-;1.6
SIA;19170420;-;813.2;-;-;100;80;-2.7;-9.1;-;1.6
SIA;19170421;-;813.2;-;-;100;83;-5.3;-5.7;-;0.8
SIA;19170422;-;813.4;-;-;70;63.3;-4.6;-7.2;-;0
SIA;19170423;-;813.8;-;-;30;63.3;-4.6;-8;-;0
SIA;19170424;-;814.8;-;-;23;61;-3.2;-7.5;-;0
SIA;19170425;-;817.9;-;-;10;65.7;-2.8;-6;-;0
SIA;19170426;-;819.9;-;-;17;66.3;-2.8;-8.5;-;0
SIA;19170427;-;817.6;-;-;47;63.7;-0.2;-9;-;0
SIA;19170428;-;816.8;-;-;70;65.3;1;-4.1;-;0
SIA;19170429;-;819.1;-;-;30;75.3;1.8;-5.5;-;0
SIA;19170430;-;820.1;-;-;73;79.3;3.1;-0.7;-;0
SIA;19170501;-;821;-;-;50;75.3;3.1;-2.4;-;0
SIA;19170502;-;823.1;-;-;17;81;2.5;-1.6;-;0
SIA;19170503;-;823;-;-;30;76.7;3.5;-2.5;-;0
SIA;19170504;-;823.1;-;-;77;78.7;4.3;0.9;-;0
SIA;19170505;-;819.2;-;-;100;90.3;4.1;1.7;-;6.5
SIA;19170506;-;814.6;-;-;93;80.7;4.4;-1.3;-;1.1
SIA;19170507;-;815.4;-;-;90;81.7;4.8;1.4;-;3.6
SIA;19170508;-;814.3;-;-;97;81.7;4.2;1.7;-;10.3
SIA;19170509;-;817;-;-;33;80.7;3.3;0.5;-;0
SIA;19170510;-;821.3;-;-;7;64.3;3.6;-1.6;-;0
SIA;19170511;-;823;-;-;20;74.3;4.2;-1.2;-;0.3
SIA;19170512;-;823.6;-;-;27;76;5.7;2;-;0
SIA;19170513;-;825.1;-;-;47;72;5.9;0.8;-;0
SIA;19170514;-;823.7;-;-;10;73.3;6.5;1.4;-;0
SIA;19170515;-;819.4;-;-;60;75.3;6.3;2;-;12.8
SIA;19170516;-;815.4;-;-;77;80.3;6.7;2.4;-;3.8
SIA;19170517;-;814.5;-;-;77;81;6.4;2.3;-;0.7
SIA;19170518;-;815;-;-;97;84;6.2;3.8;-;0.8
SIA;19170519;-;814.9;-;-;87;78.3;6.9;3.5;-;0.2
SIA;19170520;-;814.2;-;-;93;87;6.1;2.9;-;0.2
SIA;19170521;-;812.6;-;-;100;84.7;7.1;3.8;-;1.4
SIA;19170522;-;817.6;-;-;63;80;7.4;3.9;-;0
SIA;19170523;-;822;-;-;50;77.7;7.7;3.6;-;0
SIA;19170524;-;825.8;-;-;23;69.3;8.5;2;-;0
SIA;19170525;-;827.7;-;-;10;63.7;9.6;4;-;0
SIA;19170526;-;823;-;-;17;62.3;9.6;4;-;0
SIA;19170527;-;815.7;-;-;43;60.3;9.6;2;-;7
SIA;19170528;-;816.2;-;-;100;88.7;6.9;4;-;4
SIA;19170529;-;819;-;-;100;91;5.4;3.7;-;37.7
SIA;19170530;-;817.7;-;-;100;98.3;2.3;0.9;-;30.3
SIA;19170531;-;819.9;-;-;90;86.3;5.4;1;-;3.5
SIA;19170601;-;823;-;-;77;77;6.9;2.4;-;0
SIA;19170602;-;825.7;-;-;10;73.7;8.1;2;-;0
SIA;19170603;-;827.9;-;-;47;66.3;10.1;4.3;-;0
SIA;19170604;-;827.9;-;-;43;69.3;12;3.5;-;0
SIA;19170605;-;826.8;-;-;43;73.7;11;5.2;-;0.1
SIA;19170606;-;826;-;-;7;67.7;11.2;4.7;-;0
SIA;19170607;-;825.4;-;-;37;64.3;12.3;5.7;-;0
SIA;19170608;-;823.3;-;-;37;67.7;12.7;6.3;-;3.6
SIA;19170609;-;822.7;-;-;60;72;12.3;6;-;0.8
SIA;19170610;-;822.4;-;-;97;80.3;11.5;8.5;-;3.2
SIA;19170611;-;819.2;-;-;97;81;11.1;7;-;4.3
SIA;19170612;-;819.2;-;-;73;86;11.1;7.5;-;2.8
SIA;19170613;-;821.3;-;-;97;82;10.5;8.1;-;3.3
SIA;19170614;-;824.4;-;-;47;62.3;9.9;7.9;-;0
SIA;19170615;-;826;-;-;7;67.3;11.6;-;-;0
SIA;19170616;-;826.2;-;-;30;74.7;11.7;7.3;-;6
SIA;19170617;-;825.5;-;-;17;71.7;11.7;4.6;-;0
SIA;19170618;-;823.3;-;-;17;71.3;11.1;4.9;-;17
SIA;19170619;-;821;-;-;17;80;11.6;4.6;-;0
SIA;19170620;-;820.2;-;-;77;78;11.2;7.3;-;3.5
SIA;19170621;-;819.3;-;-;80;82;10.8;7.2;-;6.3
SIA;19170622;-;818.5;-;-;60;76.3;8.3;5.5;-;1.6
SIA;19170623;-;820.2;-;-;63;85;6.3;4;-;7.4
SIA;19170624;-;822.7;-;-;23;76.7;8.6;2;-;0
SIA;19170625;-;825.6;-;-;20;76.7;10.5;5.3;-;0
SIA;19170626;-;824.9;-;-;70;79;9.3;6.4;-;0.6
SIA;19170627;-;822.1;-;-;43;75;10.4;4.1;-;0
SIA;19170628;-;821.9;-;-;27;75.7;11.9;6.5;-;0
SIA;19170629;-;819.9;-;-;60;80.7;10.8;6.4;-;8.4
SIA;19170630;-;817.8;-;-;63;78;9.1;5;-;0.4
SIA;19170701;-;817.4;-;-;63;74.3;10.7;4.5;-;2.2
SIA;19170702;-;818.6;-;-;87;81;11.3;8.3;-;5.4
SIA;19170703;-;822.3;-;-;70;77.3;11.8;7.5;-;0
SIA;19170704;-;823.5;-;-;67;74.3;11.8;8.5;-;0.3
SIA;19170705;-;819.7;-;-;77;79.3;9.1;7.6;-;10.8
SIA;19170706;-;821;-;-;47;69.7;11.8;6.9;-;0
SIA;19170707;-;821.7;-;-;53;73.3;12.8;8.5;-;1.6
SIA;19170708;-;816.8;-;-;83;85.3;9;9.3;-;20
SIA;19170709;-;814.4;-;-;83;86.7;6.8;4.4;-;17.6
SIA;19170710;-;815.5;-;-;83;81;7.5;3.4;-;2.4
SIA;19170711;-;820.9;-;-;47;63.7;8.2;4;-;0
SIA;19170712;-;825.4;-;-;17;58.7;8.1;2.4;-;0
SIA;19170713;-;827.2;-;-;7;62.7;9.1;1.3;-;0
SIA;19170714;-;826.6;-;-;13;56.3;11.9;3;-;0
SIA;19170715;-;826.1;-;-;43;66;12.8;7.5;-;9.5
SIA;19170716;-;823.9;-;-;90;78.7;11.7;7.2;-;8.4
SIA;19170717;-;823;-;-;47;76.7;11.4;6.8;-;1.3
SIA;19170718;-;825.4;-;-;47;68.3;12.8;6.2;-;0
SIA;19170719;-;825;-;-;37;70;14.9;7;-;0
SIA;19170720;-;823.5;-;-;33;62;14.6;8;-;0
SIA;19170721;-;822;-;-;53;63.7;12.9;8.9;-;0.2
SIA;19170722;-;822.9;-;-;17;55;11.9;7.5;-;0
SIA;19170723;-;824.1;-;-;0;56.7;10.9;3.5;-;0
SIA;19170724;-;824.7;-;-;10;57.3;11.6;3.2;-;0
SIA;19170725;-;823.8;-;-;53;74.7;12.3;5.9;-;0
SIA;19170726;-;822.5;-;-;83;75;11.1;8.8;-;3.4
SIA;19170727;-;825;-;-;10;71.7;11.9;4.6;-;0
SIA;19170728;-;825.6;-;-;10;72.3;13.7;6.3;-;0
SIA;19170729;-;822.6;-;-;50;76;13.7;7.5;-;0.3
SIA;19170730;-;817.5;-;-;90;75;12.5;7;-;16.8
SIA;19170731;-;815.5;-;-;100;88.3;8.1;7.9;-;32.4
SIA;19170801;-;817.4;-;-;90;86.3;8.7;5.9;-;17.4
SIA;19170802;-;817.6;-;-;60;82;9.1;6.8;-;0
SIA;19170803;-;816.6;-;-;63;74.3;11;6.6;-;8.4
SIA;19170804;-;816.3;-;-;83;82.3;9.9;7.1;-;0.2
SIA;19170805;-;817;-;-;60;78;9.8;5;-;4.2
SIA;19170806;-;815.8;-;-;47;66.3;10.2;4;-;0
SIA;19170807;-;815.2;-;-;43;73;10.4;5.8;-;0.2
SIA;19170808;-;817.3;-;-;27;82.7;9.7;4.3;-;0
SIA;19170809;-;816.2;-;-;90;90;9.6;5.4;-;21
SIA;19170810;-;817.2;-;-;43;73;7.4;2.4;-;0.3
SIA;19170811;-;819.5;-;-;20;71.7;10;2.4;-;0
SIA;19170812;-;820.8;-;-;30;72.7;11;5.4;-;0.1
SIA;19170813;-;821.9;-;-;43;82.3;12.3;5;-;0
SIA;19170814;-;817.9;-;-;70;82.3;12.8;8.4;-;32.6
SIA;19170815;-;818.3;-;-;50;82.7;9.4;7.7;-;8.5
SIA;19170816;-;820.4;-;-;57;71.7;8.7;4.9;-;0
SIA;19170817;-;825.3;-;-;3;73.3;9;2.5;-;0
SIA;19170818;-;825.3;-;-;3;76.7;9.9;3.2;-;0
SIA;19170819;-;824.3;-;-;10;75.7;12.3;4.2;-;0
SIA;19170820;-;821.7;-;-;80;73;12.1;8.6;-;12.2
SIA;19170821;-;821.2;-;-;53;82.7;10.4;7.6;-;2.2
SIA;19170822;-;823.8;-;-;47;77.7;11.1;6.6;-;0
SIA;19170823;-;824;-;-;7;70.3;11.6;5;-;0
SIA;19170824;-;823.8;-;-;60;82.7;12.8;6.9;-;0.1
SIA;19170825;-;824.3;-;-;93;81.7;12.3;9.1;-;0.1
SIA;19170826;-;819.7;-;-;93;82.3;11.2;8.5;-;24
SIA;19170827;-;813.9;-;-;73;89;9.6;5.4;-;1.6
SIA;19170828;-;813.8;-;-;97;86.3;10.6;8.5;-;12.3
SIA;19170829;-;813.2;-;-;100;99.3;5.4;8.9;-;36
SIA;19170830;-;820.4;-;-;13;76.7;6.4;1;-;0
SIA;19170831;-;819.3;-;-;60;86.7;6.2;1.5;-;0
SIA;19170901;-;820.5;-;-;20;81.7;7.5;1.8;-;0
SIA;19170902;-;820.8;-;-;67;78.7;9.4;5;-;0
SIA;19170903;-;823.7;-;-;10;67.7;7.6;3.5;-;0
SIA;19170904;-;822.2;-;-;43;87.3;9.4;2.4;-;0
SIA;19170905;-;820.6;-;-;77;87.7;10.8;8.5;-;0
SIA;19170906;-;821.4;-;-;20;83.7;9.7;5.6;-;0
SIA;19170907;-;822.2;-;-;80;88;8.8;6.9;-;2
SIA;19170908;-;824.3;-;-;97;90;9.3;5.8;-;0.4
SIA;19170909;-;823.5;-;-;37;82.7;10.1;6.6;-;0.6
SIA;19170910;-;824.9;-;-;50;79.3;8.9;5.6;-;0
SIA;19170911;-;824.4;-;-;53;88.7;10.4;4.4;-;0
SIA;19170912;-;818.7;-;-;97;94;9;9.4;-;27.4
SIA;19170913;-;818.6;-;-;50;56;4.1;5;-;0
SIA;19170914;-;821.4;-;-;50;55.7;8;0.7;-;0
SIA;19170915;-;824.4;-;-;30;62.7;9.1;4.5;-;0
SIA;19170916;-;825.3;-;-;20;74.3;8.9;3.4;-;0
SIA;19170917;-;825.4;-;-;7;79.3;9.5;3.7;-;0
SIA;19170918;-;828.4;-;-;37;80.3;10.7;4.8;-;0
SIA;19170919;-;830.2;-;-;0;72.7;10.2;4.7;-;0
SIA;19170920;-;828.4;-;-;50;72;11.5;4.9;-;0
SIA;19170921;-;826.9;-;-;77;69.7;10.8;7.4;-;0
SIA;19170922;-;827.7;-;-;0;67.7;8.6;2.9;-;0
SIA;19170923;-;826.2;-;-;3;79;7.5;2.8;-;0
SIA;19170924;-;825.9;-;-;17;72.3;7.9;3.5;-;0
SIA;19170925;-;827.3;-;-;3;78.3;7.8;2.5;-;0
SIA;19170926;-;826.8;-;-;0;77.7;7.1;2.8;-;0
SIA;19170927;-;827.6;-;-;3;70.7;7.7;1.5;-;0
SIA;19170928;-;826.9;-;-;10;82;7.6;3.4;-;0
SIA;19170929;-;825.4;-;-;13;76.7;6.9;2;-;0
SIA;19170930;-;825.5;-;-;53;85.7;8.6;2.8;-;0
SIA;19171001;-;826.4;-;-;37;83;8.8;6.4;-;0
SIA;19171002;-;825.3;-;-;43;83.7;6.9;2.8;-;0
SIA;19171003;-;824;-;-;47;81;7.1;1;-;0
SIA;19171004;-;820.5;-;-;97;93.7;7.2;5.2;-;1.7
SIA;19171005;-;813.8;-;-;97;93;4.6;6;-;14
SIA;19171006;-;812.6;-;-;57;67.7;-1.3;-1.5;-;1.1
SIA;19171007;-;813.9;-;-;37;51.7;-1.3;-5;-;3.8
SIA;19171008;-;809.8;-;-;87;75;1.3;-1.5;-;13
SIA;19171009;-;807.8;-;-;37;87.3;3.9;-1.1;-;3.2
SIA;19171010;-;805.6;-;-;100;92.7;4.2;2.6;-;45.4
SIA;19171011;-;803.9;-;-;100;95;-2;-1.1;-;22
SIA;19171012;-;809.9;-;-;57;75.7;-2.2;-6.1;-;0
SIA;19171013;-;809;-;-;80;84.7;1;-4.1;-;9.7
SIA;19171014;-;808.1;-;-;93;91;1.3;0.7;-;25.6
SIA;19171015;-;816.4;-;-;73;86.7;-2.8;-5.1;-;8
SIA;19171016;-;822.6;-;-;7;80;-4.5;-8.5;-;0
