stn;time;" Globalstrahlung (W/m); Tagesmittel";Luftdruck auf Stationshoehe (hpa);Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur (¡C)
GRC;19690813;-;-;-;0;57;10.5;19.5;85.3;4.1;13.5
GRC;19690814;-;-;-;0;83;11.5;17;91.3;25;13.1
GRC;19690815;-;-;-;0;63;7.1;18;78;4.2;12.4
GRC;19690816;-;-;-;0;60;9;16.1;79;0;11
GRC;19690817;-;-;-;0;83;7;14;83.3;0;8.9
GRC;19690818;-;-;-;0;50;6.1;17.5;79.3;0;9.9
GRC;19690819;-;-;-;0;17;7;17;73.3;0;11.9
GRC;19690820;-;-;-;0;33;8;20.5;66.7;2.4;13.5
GRC;19690821;-;-;-;0;70;9;17.5;68;0;11.9
GRC;19690822;-;-;-;0;33;4;15.1;71.3;0;8.7
GRC;19690823;-;-;-;0;93;4.5;12.5;75.7;0.5;6.9
GRC;19690824;-;-;-;0;93;2.1;7.1;84.7;0;4.1
GRC;19690825;-;-;-;0;83;2;12.1;75.7;1.9;7.1
