stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur;Tiefsttemperatur;Maximaltemperatur
CHM;19510707;-;-;-;-;-;-;0;17.7;-;-
CHM;19510708;-;-;-;-;-;-;2.1;16.7;-;-
CHM;19510709;-;-;-;-;-;-;8.4;13;-;-
CHM;19510710;-;-;-;-;-;-;0;16.4;-;-
CHM;19510711;-;-;-;-;-;-;14.3;16.9;-;-
CHM;19510712;-;-;-;-;-;-;2.7;13.9;-;-
CHM;19510713;-;-;-;-;-;-;36.4;15;-;-
CHM;19510714;-;-;-;-;-;-;16.4;12.8;-;-
CHM;19510715;-;-;-;-;-;-;24.2;12;-;-
CHM;19510716;-;-;-;-;-;-;4.6;7.6;-;-
CHM;19510717;-;-;-;-;-;-;0;9.5;-;-
CHM;19510718;-;-;-;-;-;-;0;13.3;-;-
CHM;19510719;-;-;-;-;-;-;0;15.1;-;-
CHM;19510720;-;-;-;-;-;-;0;15.5;-;-
CHM;19510721;-;-;-;-;-;-;0;15.9;-;-
CHM;19510722;-;-;-;-;-;-;0;16.8;-;-
CHM;19510723;-;-;-;-;-;-;15.4;11.1;-;-
CHM;19510724;-;-;-;-;-;-;2.1;8.9;-;-
CHM;19510725;-;-;-;-;-;-;0;7.4;-;-
CHM;19510726;-;-;-;-;-;-;0;10.4;-;-
CHM;19510727;-;-;-;-;-;-;0;13.7;-;-
CHM;19510728;-;-;-;-;-;-;0;16.2;-;-
CHM;19510729;-;-;-;-;-;-;0;17.7;-;-
CHM;19510730;-;-;-;-;-;-;0;20.3;-;-
CHM;19510731;-;-;-;-;-;-;1.8;18.7;-;-
CHM;19510801;-;-;-;-;-;-;0;16.8;-;-
CHM;19510802;-;-;-;-;-;-;0;18;-;-
CHM;19510803;-;-;-;-;-;-;14.8;16.7;-;-
CHM;19510804;-;-;-;-;-;-;11.5;13.4;-;-
CHM;19510805;-;-;-;-;-;-;0;12.3;-;-
CHM;19510806;-;-;-;-;-;-;2.3;15.7;-;-
CHM;19510807;-;-;-;-;-;-;21.4;14.3;-;-
CHM;19510808;-;-;-;-;-;-;13.3;12.4;-;-
CHM;19510809;-;-;-;-;-;-;3.8;8.6;-;-
CHM;19510810;-;-;-;-;-;-;7.1;9.1;-;-
CHM;19510811;-;-;-;-;-;-;0;11.5;-;-
CHM;19510812;-;-;-;-;-;-;3.4;13.7;-;-
CHM;19510813;-;-;-;-;-;-;6.5;11.6;-;-
CHM;19510814;-;-;-;-;-;-;0;11.3;-;-
CHM;19510815;-;-;-;-;-;-;0;13.4;-;-
CHM;19510816;-;-;-;-;-;-;3.2;11.3;-;-
CHM;19510817;-;-;-;-;-;-;0;11.9;-;-
CHM;19510818;-;-;-;-;-;-;0;12.9;-;-
CHM;19510819;-;-;-;-;-;-;0;15.9;-;-
CHM;19510820;-;-;-;-;-;-;32.4;13.6;-;-
CHM;19510821;-;-;-;-;-;-;2.8;9.8;-;-
CHM;19510822;-;-;-;-;-;-;0;10.4;-;-
CHM;19510823;-;-;-;-;-;-;0;11.6;-;-
CHM;19510824;-;-;-;-;-;-;0;13.1;-;-
CHM;19510825;-;-;-;-;-;-;0;13.2;-;-
CHM;19510826;-;-;-;-;-;-;6.8;14.8;-;-
CHM;19510827;-;-;-;-;-;-;2.8;10.8;-;-
CHM;19510828;-;-;-;-;-;-;0;14.4;-;-
CHM;19510829;-;-;-;-;-;-;0;17.3;-;-
CHM;19510830;-;-;-;-;-;-;1.4;15.9;-;-
CHM;19510831;-;-;-;-;-;-;6.8;9.1;-;-
CHM;19510901;-;-;-;-;-;-;4.3;9.9;-;-
CHM;19510902;-;-;-;-;-;-;12.3;11.6;-;-
CHM;19510903;-;-;-;-;-;-;0;10;-;-
CHM;19510904;-;-;-;-;-;-;0;11.4;-;-
CHM;19510905;-;-;-;-;-;-;0;16.2;-;-
CHM;19510906;-;-;-;-;-;-;0;16.3;-;-
CHM;19510907;-;-;-;-;-;-;0;16.6;-;-
CHM;19510908;-;-;-;-;-;-;0;16.2;-;-
CHM;19510909;-;-;-;-;-;-;0;16.3;-;-
CHM;19510910;-;-;-;-;-;-;0;16.9;-;-
CHM;19510911;-;-;-;-;-;-;0;17.9;-;-
CHM;19510912;-;-;-;-;-;-;0;17.7;-;-
CHM;19510913;-;-;-;-;-;-;3.7;19;-;-
CHM;19510914;-;-;-;-;-;-;0;10.4;-;-
CHM;19510915;-;-;-;-;-;-;0;11.4;-;-
CHM;19510916;-;-;-;-;-;-;0;12.7;-;-
CHM;19510917;-;-;-;-;-;-;2.1;9;-;-
CHM;19510918;-;-;-;-;-;-;0;7.1;-;-
CHM;19510919;-;-;-;-;-;-;0;6.3;-;-
CHM;19510920;-;-;-;-;-;-;0;7.1;-;-
CHM;19510921;-;-;-;-;-;-;0;7.4;-;-
CHM;19510922;-;-;-;-;-;-;0;10.7;-;-
CHM;19510923;-;-;-;-;-;-;35.4;11.7;-;-
CHM;19510924;-;-;-;-;-;-;0;7.8;-;-
CHM;19510925;-;-;-;-;-;-;0;11.2;-;-
CHM;19510926;-;-;-;-;-;-;3.4;9.4;-;-
CHM;19510927;-;-;-;-;-;-;0;8.9;-;-
CHM;19510928;-;-;-;-;-;-;9.3;8.1;-;-
CHM;19510929;-;-;-;-;-;-;14.2;6.7;-;-
CHM;19510930;-;-;-;-;-;-;0.1;8.4;-;-
CHM;19511001;-;-;-;-;-;-;0;10.6;-;-
CHM;19511002;-;-;-;-;-;-;0;11;-;-
CHM;19511003;-;-;-;-;-;-;0;9.5;-;-
CHM;19511004;-;-;-;-;-;-;0;10.6;-;-
CHM;19511005;-;-;-;-;-;-;0;9.3;-;-
CHM;19511006;-;-;-;-;-;-;0;5.9;-;-
CHM;19511007;-;-;-;-;-;-;0;6.2;-;-
CHM;19511008;-;-;-;-;-;-;0;6.2;-;-
CHM;19511009;-;-;-;-;-;-;0;5.1;-;-
CHM;19511010;-;-;-;-;-;-;0;3.6;-;-
CHM;19511011;-;-;-;-;-;-;0;1.4;-;-
CHM;19511012;-;-;-;-;-;-;0;3.9;-;-
CHM;19511013;-;-;-;-;-;-;0;7.1;-;-
CHM;19511014;-;-;-;-;-;-;0;6.9;-;-
CHM;19511015;-;-;-;-;-;-;0;5.8;-;-
CHM;19511016;-;-;-;-;-;-;0;4.8;-;-
CHM;19511017;-;-;-;-;-;-;0;6.9;-;-
CHM;19511018;-;-;-;-;-;-;0.8;5.9;-;-
CHM;19511019;-;-;-;-;-;-;0;8.6;-;-
CHM;19511020;-;-;-;-;-;-;0;9.3;-;-
CHM;19511021;-;-;-;-;-;-;5.3;9.3;-;-
CHM;19511022;-;-;-;-;-;-;27.2;2.4;-;-
CHM;19511023;-;-;-;-;-;-;1.3;0.3;-;-
CHM;19511024;-;-;-;-;-;-;0.8;1.7;-;-
CHM;19511025;-;-;-;-;-;-;1;4.9;-;-
CHM;19511026;-;-;-;-;-;-;0;3.5;-;-
CHM;19511027;-;-;-;-;-;-;0;4.7;-;-
CHM;19511028;-;-;-;-;-;-;1.2;7.1;-;-
CHM;19511029;-;-;-;-;-;-;0;6.4;-;-
CHM;19511030;-;-;-;-;-;-;0.4;8.3;-;-
CHM;19511031;-;-;-;-;-;-;11.5;5.7;-;-
CHM;19511101;-;-;-;-;-;-;8.5;0.1;-;-
CHM;19511102;-;-;-;-;-;-;3.2;1.9;-;-
CHM;19511103;-;-;-;-;-;-;1.6;0.8;-;-
CHM;19511104;-;-;-;-;-;-;0;1.8;-;-
CHM;19511105;-;-;-;-;-;-;0;5.8;-;-
CHM;19511106;-;-;-;-;-;-;5.4;9.9;-;-
CHM;19511107;-;-;-;-;-;-;0.9;8.2;-;-
CHM;19511108;-;-;-;-;-;-;10.3;5.8;-;-
CHM;19511109;-;-;-;-;-;-;0;6.2;-;-
CHM;19511110;-;-;-;-;-;-;12.8;6.6;-;-
CHM;19511111;-;-;-;-;-;-;23.4;5.6;-;-
CHM;19511112;-;-;-;-;-;-;6.4;4.5;-;-
CHM;19511113;-;-;-;-;-;-;4.6;3.1;-;-
CHM;19511114;-;-;-;-;-;-;4.3;2.3;-;-
CHM;19511115;-;-;-;-;-;-;0;1.2;-;-
CHM;19511116;-;-;-;-;-;-;0;4.3;-;-
CHM;19511117;-;-;-;-;-;-;0;4.3;-;-
CHM;19511118;-;-;-;-;-;-;7.8;5.2;-;-
CHM;19511119;-;-;-;-;-;-;10;3.9;-;-
CHM;19511120;-;-;-;-;-;-;2.7;2.9;-;-
CHM;19511121;-;-;-;-;-;-;8;2.9;-;-
CHM;19511122;-;-;-;-;-;-;4.5;-0.8;-;-
CHM;19511123;-;-;-;-;-;-;13.5;0;-;-
CHM;19511124;-;-;-;-;-;-;4.8;4.6;-;-
CHM;19511125;-;-;-;-;-;-;3.4;5.9;-;-
CHM;19511126;-;-;-;-;-;-;0;-0.8;-;-
CHM;19511127;-;-;-;-;-;-;0;-1.3;-;-
CHM;19511128;-;-;-;-;-;-;2.5;1.4;-;-
CHM;19511129;-;-;-;-;-;-;0;-2.1;-;-
CHM;19511130;-;-;-;-;-;-;0;0.4;-;-
CHM;19511201;-;-;-;-;-;-;0;1;-;-
CHM;19511202;-;-;-;-;-;-;1.6;1.8;-;-
CHM;19511203;-;-;-;-;-;-;0;-3.8;-;-
CHM;19511204;-;-;-;-;-;-;0;-1.5;-;-
CHM;19511205;-;-;-;-;-;-;0;1;-;-
CHM;19511206;-;-;-;-;-;-;6.4;2.8;-;-
CHM;19511207;-;-;-;-;-;-;0;-1.5;-;-
CHM;19511208;-;-;-;-;-;-;0;-3.3;-;-
CHM;19511209;-;-;-;-;-;-;13.4;1.6;-;-
CHM;19511210;-;-;-;-;-;-;1;-1.9;-;-
CHM;19511211;-;-;-;-;-;-;0;-4.1;-;-
CHM;19511212;-;-;-;-;-;-;0;-3.6;-;-
CHM;19511213;-;-;-;-;-;-;0;0.6;-;-
CHM;19511214;-;-;-;-;-;-;0;2.8;-;-
CHM;19511215;-;-;-;-;-;-;0;4.1;-;-
CHM;19511216;-;-;-;-;-;-;0;3.6;-;-
CHM;19511217;-;-;-;-;-;-;0;4.8;-;-
CHM;19511218;-;-;-;-;-;-;0;4.9;-;-
CHM;19511219;-;-;-;-;-;-;0;4.3;-;-
CHM;19511220;-;-;-;-;-;-;0;5.6;-;-
CHM;19511221;-;-;-;-;-;-;0;4.2;-;-
CHM;19511222;-;-;-;-;-;-;0;3.3;-;-
CHM;19511223;-;-;-;-;-;-;0;4.3;-;-
CHM;19511224;-;-;-;-;-;-;0;2;-;-
CHM;19511225;-;-;-;-;-;-;8.7;3.2;-;-
CHM;19511226;-;-;-;-;-;-;1.8;-0.2;-;-
CHM;19511227;-;-;-;-;-;-;5.3;-0.9;-;-
CHM;19511228;-;-;-;-;-;-;1.3;-2.5;-;-
CHM;19511229;-;-;-;-;-;-;1.8;-2.6;-;-
CHM;19511230;-;-;-;-;-;-;4.5;-0.4;-;-
CHM;19511231;-;-;-;-;-;-;4;2.7;-;-
CHM;19520101;-;-;-;-;-;-;0;-1.6;-;-
CHM;19520102;-;-;-;-;-;-;2.7;-1.5;-;-
CHM;19520103;-;-;-;-;-;-;4.1;-2.1;-;-
CHM;19520104;-;-;-;-;-;-;2.3;-4.4;-;-
CHM;19520105;-;-;-;-;-;-;0;-2.3;-;-
CHM;19520106;-;-;-;-;-;-;0;-1.4;-;-
CHM;19520107;-;-;-;-;-;-;0;0.5;-;-
CHM;19520108;-;-;-;-;-;-;0;3.3;-;-
CHM;19520109;-;-;-;-;-;-;2.4;1.4;-;-
CHM;19520110;-;-;-;-;-;-;12.1;-2.6;-;-
CHM;19520111;-;-;-;-;-;-;42;1.2;-;-
CHM;19520112;-;-;-;-;-;-;0;-3.5;-;-
CHM;19520113;-;-;-;-;-;-;0;-5.8;-;-
CHM;19520114;-;-;-;-;-;-;2.4;-3;-;-
CHM;19520115;-;-;-;-;-;-;0;-0.7;-;-
CHM;19520116;-;-;-;-;-;-;0;0.8;-;-
CHM;19520117;-;-;-;-;-;-;7.1;-0.4;-;-
CHM;19520118;-;-;-;-;-;-;14;-4.3;-;-
CHM;19520119;-;-;-;-;-;-;16.7;-5.2;-;-
CHM;19520120;-;-;-;-;-;-;0;-8.4;-;-
CHM;19520121;-;-;-;-;-;-;0;-7.9;-;-
CHM;19520122;-;-;-;-;-;-;0;-8.9;-;-
CHM;19520123;-;-;-;-;-;-;0;-6.3;-;-
CHM;19520124;-;-;-;-;-;-;2.5;-3.1;-;-
CHM;19520125;-;-;-;-;-;-;2.1;-4.4;-;-
CHM;19520126;-;-;-;-;-;-;8.8;-6.8;-;-
CHM;19520127;-;-;-;-;-;-;5.9;-7.8;-;-
CHM;19520128;-;-;-;-;-;-;0;-7.8;-;-
CHM;19520129;-;-;-;-;-;-;0;-6.5;-;-
CHM;19520130;-;-;-;-;-;-;0;-2.4;-;-
CHM;19520131;-;-;-;-;-;-;12.1;-1;-;-
CHM;19520201;-;-;-;-;-;-;7.3;-3.5;-;-
CHM;19520202;-;-;-;-;-;-;5;-3.5;-;-
CHM;19520203;-;-;-;-;-;-;14;-3.4;-;-
CHM;19520204;-;-;-;-;-;-;7.6;-5.1;-;-
CHM;19520205;-;-;-;-;-;-;2.7;-5.6;-;-
CHM;19520206;-;-;-;-;-;-;0;-6.6;-;-
CHM;19520207;-;-;-;-;-;-;11.3;-1;-;-
CHM;19520208;-;-;-;-;-;-;12;-3.5;-;-
CHM;19520209;-;-;-;-;-;-;8.2;-4.1;-;-
CHM;19520210;-;-;-;-;-;-;0;-6.2;-;-
CHM;19520211;-;-;-;-;-;-;28.1;-0.6;-;-
CHM;19520212;-;-;-;-;-;-;12.4;-1;-;-
CHM;19520213;-;-;-;-;-;-;0;-5.7;-;-
CHM;19520214;-;-;-;-;-;-;0;-6.8;-;-
CHM;19520215;-;-;-;-;-;-;0;-6.1;-;-
CHM;19520216;-;-;-;-;-;-;0;-8.7;-;-
CHM;19520217;-;-;-;-;-;-;0;-8.4;-;-
CHM;19520218;-;-;-;-;-;-;0;-5.4;-;-
CHM;19520219;-;-;-;-;-;-;0;-7.1;-;-
CHM;19520220;-;-;-;-;-;-;0;-2.5;-;-
CHM;19520221;-;-;-;-;-;-;0;-1.6;-;-
CHM;19520222;-;-;-;-;-;-;0;3.2;-;-
CHM;19520223;-;-;-;-;-;-;0;3.4;-;-
CHM;19520224;-;-;-;-;-;-;0;0.6;-;-
CHM;19520225;-;-;-;-;-;-;0;-1.4;-;-
CHM;19520226;-;-;-;-;-;-;0;-1.9;-;-
CHM;19520227;-;-;-;-;-;-;0;-1.4;-;-
CHM;19520228;-;-;-;-;-;-;0;0.9;-;-
CHM;19520229;-;-;-;-;-;-;0;1.3;-;-
CHM;19520301;-;-;-;-;-;-;0;0.8;-;-
CHM;19520302;-;-;-;-;-;-;0;2.8;-;-
CHM;19520303;-;-;-;-;-;-;0;3.8;-;-
CHM;19520304;-;-;-;-;-;-;0;4.3;-;-
CHM;19520305;-;-;-;-;-;-;4.6;3.3;-;-
CHM;19520306;-;-;-;-;-;-;7.2;1.9;-;-
CHM;19520307;-;-;-;-;-;-;11.5;2;-;-
CHM;19520308;-;-;-;-;-;-;0;1.1;-;-
CHM;19520309;-;-;-;-;-;-;6.8;2.2;-;-
CHM;19520310;-;-;-;-;-;-;0.1;1;-;-
CHM;19520311;-;-;-;-;-;-;0;0.5;-;-
CHM;19520312;-;-;-;-;-;-;0;2;-;-
CHM;19520313;-;-;-;-;-;-;0;1.3;-;-
CHM;19520314;-;-;-;-;-;-;0;-3.6;-;-
CHM;19520315;-;-;-;-;-;-;0;-1.3;-;-
CHM;19520316;-;-;-;-;-;-;0;3.1;-;-
CHM;19520317;-;-;-;-;-;-;0;4.8;-;-
CHM;19520318;-;-;-;-;-;-;0;4.7;-;-
CHM;19520319;-;-;-;-;-;-;0;4.9;-;-
CHM;19520320;-;-;-;-;-;-;7.4;3.4;-;-
CHM;19520321;-;-;-;-;-;-;7.4;2;-;-
CHM;19520322;-;-;-;-;-;-;8.6;4.4;-;-
CHM;19520323;-;-;-;-;-;-;2.1;5.2;-;-
CHM;19520324;-;-;-;-;-;-;6.3;4.1;-;-
CHM;19520325;-;-;-;-;-;-;9.8;3.1;-;-
CHM;19520326;-;-;-;-;-;-;1;-1.6;-;-
CHM;19520327;-;-;-;-;-;-;0;-3;-;-
CHM;19520328;-;-;-;-;-;-;4.7;0.5;-;-
CHM;19520329;-;-;-;-;-;-;12.7;4.3;-;-
CHM;19520330;-;-;-;-;-;-;9.8;5.9;-;-
CHM;19520331;-;-;-;-;-;-;6.1;7.4;-;-
CHM;19520401;-;-;-;-;-;-;20.6;1;-;-
CHM;19520402;-;-;-;-;-;-;0;-4.3;-;-
CHM;19520403;-;-;-;-;-;-;0;-3.9;-;-
CHM;19520404;-;-;-;-;-;-;0;-3.3;-;-
CHM;19520405;-;-;-;-;-;-;0;-1.1;-;-
CHM;19520406;-;-;-;-;-;-;0;1.8;-;-
CHM;19520407;-;-;-;-;-;-;0;4.1;-;-
CHM;19520408;-;-;-;-;-;-;0;7.7;-;-
CHM;19520409;-;-;-;-;-;-;0;10;-;-
CHM;19520410;-;-;-;-;-;-;0;10.5;-;-
CHM;19520411;-;-;-;-;-;-;0;11.6;-;-
CHM;19520412;-;-;-;-;-;-;0;11.9;-;-
CHM;19520413;-;-;-;-;-;-;0;11.9;-;-
CHM;19520414;-;-;-;-;-;-;0;12.8;-;-
CHM;19520415;-;-;-;-;-;-;0;12.4;-;-
CHM;19520416;-;-;-;-;-;-;0;12.3;-;-
CHM;19520417;-;-;-;-;-;-;0;12.9;-;-
CHM;19520418;-;-;-;-;-;-;1.5;12.4;-;-
CHM;19520419;-;-;-;-;-;-;0.7;10.6;-;-
CHM;19520420;-;-;-;-;-;-;10.8;8.6;-;-
CHM;19520421;-;-;-;-;-;-;6.7;9.5;-;-
CHM;19520422;-;-;-;-;-;-;8.6;4.9;-;-
CHM;19520423;-;-;-;-;-;-;6.4;4.1;-;-
CHM;19520424;-;-;-;-;-;-;14.8;3.1;-;-
CHM;19520425;-;-;-;-;-;-;1.4;4.1;-;-
CHM;19520426;-;-;-;-;-;-;0;5.8;-;-
CHM;19520427;-;-;-;-;-;-;0;6.3;-;-
CHM;19520428;-;-;-;-;-;-;0;6.4;-;-
CHM;19520429;-;-;-;-;-;-;0;10;-;-
CHM;19520430;-;-;-;-;-;-;0.8;12.9;-;-
CHM;19520501;-;-;-;-;-;-;8;11.4;-;-
CHM;19520502;-;-;-;-;-;-;4.5;12.5;-;-
CHM;19520503;-;-;-;-;-;-;0;9.4;-;-
CHM;19520504;-;-;-;-;-;-;8.5;7.9;-;-
CHM;19520505;-;-;-;-;-;-;5;6.1;-;-
CHM;19520506;-;-;-;-;-;-;3.1;7.6;-;-
CHM;19520507;-;-;-;-;-;-;2.6;9.4;-;-
CHM;19520508;-;-;-;-;-;-;0;10.1;-;-
CHM;19520509;-;-;-;-;-;-;5.8;10.5;-;-
CHM;19520510;-;-;-;-;-;-;3.7;12.3;-;-
CHM;19520511;-;-;-;-;-;-;8.3;10.7;-;-
CHM;19520512;-;-;-;-;-;-;0;6.7;-;-
CHM;19520513;-;-;-;-;-;-;0;7.9;-;-
CHM;19520514;-;-;-;-;-;-;0;9.6;-;-
CHM;19520515;-;-;-;-;-;-;0;12;-;-
CHM;19520516;-;-;-;-;-;-;0;13.9;-;-
CHM;19520517;-;-;-;-;-;-;0;12.9;-;-
CHM;19520518;-;-;-;-;-;-;0;10.9;-;-
CHM;19520519;-;-;-;-;-;-;0;12.8;-;-
CHM;19520520;-;-;-;-;-;-;0;9.3;-;-
CHM;19520521;-;-;-;-;-;-;0;6.1;-;-
CHM;19520522;-;-;-;-;-;-;0;6.1;-;-
CHM;19520523;-;-;-;-;-;-;0;8.9;-;-
CHM;19520524;-;-;-;-;-;-;0;10;-;-
CHM;19520525;-;-;-;-;-;-;0;8.7;-;-
CHM;19520526;-;-;-;-;-;-;0;9.6;-;-
CHM;19520527;-;-;-;-;-;-;0;10.5;-;-
CHM;19520528;-;-;-;-;-;-;0;12.6;-;-
CHM;19520529;-;-;-;-;-;-;0;12.4;-;-
CHM;19520530;-;-;-;-;-;-;0;13.1;-;-
CHM;19520531;-;-;-;-;-;-;0;15;-;-
CHM;19520601;-;-;-;-;-;-;9.2;14.3;-;-
CHM;19520602;-;-;-;-;-;-;5.6;13;-;-
CHM;19520603;-;-;-;-;-;-;0;11.3;-;-
CHM;19520604;-;-;-;-;-;-;0;12.9;-;-
CHM;19520605;-;-;-;-;-;-;0;16.5;-;-
CHM;19520606;-;-;-;-;-;-;10.7;12.6;-;-
CHM;19520607;-;-;-;-;-;-;6.2;10.9;-;-
CHM;19520608;-;-;-;-;-;-;0;9.3;-;-
CHM;19520609;-;-;-;-;-;-;0;11.1;-;-
CHM;19520610;-;-;-;-;-;-;0;12.9;-;-
CHM;19520611;-;-;-;-;-;-;0;15.5;-;-
CHM;19520612;-;-;-;-;-;-;4.2;15.5;-;-
CHM;19520613;-;-;-;-;-;-;1;14.6;-;-
CHM;19520614;-;-;-;-;-;-;0;14.3;-;-
CHM;19520615;-;-;-;-;-;-;18;14.9;-;-
CHM;19520616;-;-;-;-;-;-;6.9;14.1;-;-
CHM;19520617;-;-;-;-;-;-;2.7;15.3;-;-
CHM;19520618;-;-;-;-;-;-;4.8;12.4;-;-
CHM;19520619;-;-;-;-;-;-;0;12.1;-;-
CHM;19520620;-;-;-;-;-;-;0;9.7;-;-
CHM;19520621;-;-;-;-;-;-;0;10.4;-;-
CHM;19520622;-;-;-;-;-;-;0;13.7;-;-
CHM;19520623;-;-;-;-;-;-;0;13.9;-;-
CHM;19520624;-;-;-;-;-;-;0;13.8;-;-
CHM;19520625;-;-;-;-;-;-;0;16.8;-;-
CHM;19520626;-;-;-;-;-;-;0;15.3;-;-
CHM;19520627;-;-;-;-;-;-;0;14.8;-;-
CHM;19520628;-;-;-;-;-;-;0;18.1;-;-
CHM;19520629;-;-;-;-;-;-;0;20.6;-;-
CHM;19520630;-;-;-;-;-;-;0;21.7;-;-
CHM;19520701;-;-;-;-;-;-;0;23.3;-;-
CHM;19520702;-;-;-;-;-;-;5;28.7;-;-
CHM;19520703;-;-;-;-;-;-;0;22.9;-;-
CHM;19520704;-;-;-;-;-;-;0;24.3;-;-
CHM;19520705;-;-;-;-;-;-;0;26.1;-;-
CHM;19520706;-;-;-;-;-;-;0;24.8;-;-
CHM;19520707;-;-;-;-;-;-;0;22.9;-;-
CHM;19520708;-;-;-;-;-;-;2;17.3;-;-
CHM;19520709;-;-;-;-;-;-;0;15.8;-;-
CHM;19520710;-;-;-;-;-;-;0;15;-;-
CHM;19520711;-;-;-;-;-;-;0;18.4;-;-
CHM;19520712;-;-;-;-;-;-;0;17.8;-;-
CHM;19520713;-;-;-;-;-;-;0;15.7;-;-
CHM;19520714;-;-;-;-;-;-;0;17;-;-
CHM;19520715;-;-;-;-;-;-;0;15.3;-;-
CHM;19520716;-;-;-;-;-;-;0;12;-;-
CHM;19520717;-;-;-;-;-;-;0;15.6;-;-
CHM;19520718;-;-;-;-;-;-;0;15.9;-;-
CHM;19520719;-;-;-;-;-;-;0;14.3;-;-
CHM;19520720;-;-;-;-;-;-;0;18.3;-;-
CHM;19520721;-;-;-;-;-;-;0;19.8;-;-
CHM;19520722;-;-;-;-;-;-;4.8;18.5;-;-
CHM;19520723;-;-;-;-;-;-;0;19;-;-
CHM;19520724;-;-;-;-;-;-;0;16;-;-
CHM;19520725;-;-;-;-;-;-;0;14.2;-;-
CHM;19520726;-;-;-;-;-;-;0;17.8;-;-
CHM;19520727;-;-;-;-;-;-;0;18.4;-;-
CHM;19520728;-;-;-;-;-;-;20;10.4;-;-
CHM;19520729;-;-;-;-;-;-;0;11;-;-
CHM;19520730;-;-;-;-;-;-;0;14.3;-;-
CHM;19520731;-;-;-;-;-;-;0;16;-;-
CHM;19520801;-;-;-;-;-;-;0;16.8;-;-
CHM;19520802;-;-;-;-;-;-;0;19.1;-;-
CHM;19520803;-;-;-;-;-;-;0;16.2;-;-
CHM;19520804;-;-;-;-;-;-;0;17.6;-;-
CHM;19520805;-;-;-;-;-;-;0;20.4;-;-
CHM;19520806;-;-;-;-;-;-;28.8;18.5;-;-
CHM;19520807;-;-;-;-;-;-;0;13.8;-;-
CHM;19520808;-;-;-;-;-;-;0;15.6;-;-
CHM;19520809;-;-;-;-;-;-;12.8;14.9;-;-
CHM;19520810;-;-;-;-;-;-;0;13.1;-;-
CHM;19520811;-;-;-;-;-;-;0;19.7;-;-
CHM;19520812;-;-;-;-;-;-;0;21.7;-;-
CHM;19520813;-;-;-;-;-;-;0;22.3;-;-
CHM;19520814;-;-;-;-;-;-;0;21.5;-;-
CHM;19520815;-;-;-;-;-;-;19;17.8;-;-
CHM;19520816;-;-;-;-;-;-;5.4;13.1;-;-
CHM;19520817;-;-;-;-;-;-;0;10.6;-;-
CHM;19520818;-;-;-;-;-;-;11;12.8;-;-
CHM;19520819;-;-;-;-;-;-;2.6;12.9;-;-
CHM;19520820;-;-;-;-;-;-;2.4;9.7;-;-
CHM;19520821;-;-;-;-;-;-;14.6;8.5;-;-
CHM;19520822;-;-;-;-;-;-;0;9.8;-;-
CHM;19520823;-;-;-;-;-;-;0;11.5;-;-
CHM;19520824;-;-;-;-;-;-;0;11.4;-;-
CHM;19520825;-;-;-;-;-;-;0;14.6;-;-
CHM;19520826;-;-;-;-;-;-;0;15.8;-;-
CHM;19520827;-;-;-;-;-;-;0;16.7;-;-
CHM;19520828;-;-;-;-;-;-;0;18.9;-;-
CHM;19520829;-;-;-;-;-;-;0;20.1;-;-
CHM;19520830;-;-;-;-;-;-;38.5;17.2;-;-
CHM;19520831;-;-;-;-;-;-;5.7;13.2;-;-
CHM;19520901;-;-;-;-;-;-;0;14.6;-;-
CHM;19520902;-;-;-;-;-;-;0;13.5;-;-
CHM;19520903;-;-;-;-;-;-;0.9;12.5;-;-
CHM;19520904;-;-;-;-;-;-;0;11.9;-;-
CHM;19520905;-;-;-;-;-;-;7.8;10.6;-;-
CHM;19520906;-;-;-;-;-;-;5.3;7.2;-;-
CHM;19520907;-;-;-;-;-;-;8;6;-;-
CHM;19520908;-;-;-;-;-;-;9.8;4.1;-;-
CHM;19520909;-;-;-;-;-;-;3.8;5.7;-;-
CHM;19520910;-;-;-;-;-;-;11.8;7;-;-
CHM;19520911;-;-;-;-;-;-;8.9;7.2;-;-
CHM;19520912;-;-;-;-;-;-;3.7;6.3;-;-
CHM;19520913;-;-;-;-;-;-;0;8.5;-;-
CHM;19520914;-;-;-;-;-;-;2.7;10.5;-;-
CHM;19520915;-;-;-;-;-;-;0;10.4;-;-
CHM;19520916;-;-;-;-;-;-;0;9.5;-;-
CHM;19520917;-;-;-;-;-;-;4.3;9.4;-;-
CHM;19520918;-;-;-;-;-;-;5.7;7.2;-;-
CHM;19520919;-;-;-;-;-;-;0;1.3;-;-
CHM;19520920;-;-;-;-;-;-;0;2.8;-;-
CHM;19520921;-;-;-;-;-;-;4.7;6.3;-;-
CHM;19520922;-;-;-;-;-;-;2;5.8;-;-
CHM;19520923;-;-;-;-;-;-;0;6.8;-;-
CHM;19520924;-;-;-;-;-;-;0;7.8;-;-
CHM;19520925;-;-;-;-;-;-;8.8;12.2;-;-
CHM;19520926;-;-;-;-;-;-;9.6;6.1;-;-
CHM;19520927;-;-;-;-;-;-;15.7;2.8;-;-
CHM;19520928;-;-;-;-;-;-;10.4;5.8;-;-
CHM;19520929;-;-;-;-;-;-;4.6;3.2;-;-
