stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C);Relative Luftfeuchtigkeit (%)
DAV;19300903;-;-;0;852.3;0;11.6;600;5.6;18.3;60.3
DAV;19300904;-;-;30;850;0;11.6;618;3.9;19.3;60.7
DAV;19300905;-;-;43;849;0;14.2;594;5.4;21.2;65.7
DAV;19300906;-;-;27;848.9;0.6;14.5;582;7.4;20.3;71
DAV;19300907;-;-;97;845;10.3;10.5;12;8.1;14.5;93.7
DAV;19300908;-;-;57;843.6;1.5;8.6;264;6.9;12.3;88.7
DAV;19300909;-;-;97;843.4;1.8;11.1;186;4.2;17;85.3
DAV;19300910;-;-;80;843.9;13.1;10.6;96;8.4;14.1;98.3
DAV;19300911;-;-;100;839.9;0.8;11.7;90;7.2;15.5;80.3
DAV;19300912;-;-;73;838.4;2.8;9.9;252;8;15;83.3
DAV;19300913;-;-;33;844.1;0;8.6;486;4.4;14.8;79.7
DAV;19300914;-;-;97;842.7;6;10.1;114;4.4;15.5;82.7
DAV;19300915;-;-;100;844.3;1.8;6.7;0;5.9;9.8;96
DAV;19300916;-;-;67;846.3;0.4;4.3;78;2.9;7.5;94.3
DAV;19300917;-;-;73;845;0.6;7.4;258;-1;13.5;75
DAV;19300918;-;-;40;844.5;0;11.9;570;5.2;17.9;76.3
DAV;19300919;-;-;53;843.4;0;12.5;510;8.6;18.6;70
DAV;19300920;-;-;97;839.4;4.5;8.6;0;6.2;13;91.3
DAV;19300921;-;-;87;841.2;0.2;4.7;144;2.7;7.2;81
DAV;19300922;-;-;100;847.2;10.5;5.4;0;3.7;7;80
DAV;19300923;-;-;100;848.3;17.6;7;6;3.1;9.3;97.7
DAV;19300924;-;-;7;846.7;0;7.1;510;3.4;13.9;80.7
DAV;19300925;-;-;97;843.2;24;7.7;54;1.3;12.4;86.7
DAV;19300926;-;-;100;838.2;0.6;3.9;6;0.8;7.8;91.7
DAV;19300927;-;-;73;839;0;4.9;258;2.9;8.7;80
DAV;19300928;-;-;63;843.6;0;5.8;60;2.8;9.5;86.3
DAV;19300929;-;-;73;843.4;27.2;6.8;294;1.9;13.5;84
DAV;19300930;-;-;70;845.2;0;4.4;132;0.6;8.7;91
DAV;19301001;-;-;3;847.5;0;4.3;540;0;11.4;73.7
DAV;19301002;-;-;0;851.4;0;4.4;528;-0.9;12.4;74.7
DAV;19301003;-;-;7;854.3;0;4.9;534;-0.5;13.5;72.3
DAV;19301004;-;-;57;849.8;0;8.2;306;0.1;15.5;75.3
DAV;19301005;-;-;87;840.1;10.7;7;6;3.5;10.5;89.7
DAV;19301006;-;-;63;832.3;1.4;2.9;198;0.7;7.2;92.7
DAV;19301007;-;-;93;836.7;5.8;0.7;30;-1;3.3;97.7
DAV;19301008;-;-;77;841.8;0;5.6;192;0;10.8;91
DAV;19301009;-;-;73;840.1;15.2;6.6;126;3;13.7;89.3
DAV;19301010;-;-;63;845.7;0;1.2;156;0;6;94.3
DAV;19301011;-;-;47;844.8;0;4.7;288;-2.4;10.1;79.7
DAV;19301012;-;-;90;841.7;6.1;8.7;144;3.5;14.8;81
DAV;19301013;-;-;53;848.2;0;2.2;216;0.6;8.5;92.3
DAV;19301014;-;-;0;849.9;0;4.1;462;-2.4;14;67.7
DAV;19301015;-;-;3;848.7;0;6.1;456;-2.5;16.3;63
DAV;19301016;-;-;0;848.7;0;5.9;450;1.5;15.3;65
DAV;19301017;-;-;20;846.8;0;6.2;444;0.5;16.5;71
DAV;19301018;-;-;0;845.7;0;4.3;438;-0.3;13.3;74.7
DAV;19301019;-;-;0;843.9;0;4.3;438;-1;13.8;70.3
DAV;19301020;-;-;70;840.6;0;5.3;90;-1.1;11.3;84.3
DAV;19301021;-;-;70;839.8;3.1;4.6;216;0.4;9.1;93
DAV;19301022;-;-;100;837;2.9;-0.3;0;-1;5.5;94.3
DAV;19301023;-;-;67;835.8;0.9;-1.2;72;-3;2.5;84.7
DAV;19301024;-;-;93;830.6;5.9;1.9;84;-3.8;6.6;90.3
DAV;19301025;-;-;90;826.2;3;-1.8;0;-3.6;2;82.7
DAV;19301026;-;-;100;829;17;-2.4;24;-3.9;-0.5;92.3
DAV;19301027;-;-;100;837.7;3.1;-2.6;0;-3.6;-0.3;88
DAV;19301028;-;-;90;839.5;5.3;-2.3;0;-5.2;-0.6;89
DAV;19301029;-;-;100;844.4;1.6;1.8;0;-2.1;4;94.7
DAV;19301030;-;-;90;846.4;0.3;3.1;60;1;7;95.3
DAV;19301031;-;-;60;845.7;0;2.4;252;-1.1;6.8;90.3
DAV;19301101;-;-;80;842.3;3.6;4.1;132;1.5;8.6;86.3
DAV;19301102;-;-;77;834.6;8.5;6.7;342;2.2;9.5;72.3
DAV;19301103;-;-;97;824.2;3.3;-0.1;0;-1.3;8.2;95.3
DAV;19301104;-;-;87;821.9;3.5;-1.6;78;-3.2;2.8;96.3
DAV;19301105;-;-;67;831.6;1.2;-5;216;-7.6;-1;88.3
DAV;19301106;-;-;53;835.5;0.1;-1.1;306;-7.8;3.1;82
DAV;19301107;-;-;83;843.3;2.1;0.1;162;-6.2;5.2;84.3
DAV;19301108;-;-;67;851.3;0;0;48;-4.4;4;76.3
DAV;19301109;-;-;33;855.4;0;0;294;-3.5;6.2;88.7
DAV;19301110;-;-;13;852.8;0;-0.1;384;-3.7;7;78.7
DAV;19301111;-;-;83;849;2.8;-0.5;156;-4;4.2;85.3
DAV;19301112;-;-;97;855;1.3;-4.9;96;-6.1;-0.4;89
DAV;19301113;-;-;30;857.8;0;-3.3;366;-10;2.2;76
DAV;19301114;-;-;0;854.2;0;-0.5;360;-5.3;6.5;82
DAV;19301115;-;-;13;847.4;0;0.2;342;-3.3;7.5;73.7
DAV;19301116;-;-;100;842.6;7.4;2.6;0;-2.5;4.7;90
DAV;19301117;-;-;43;844.4;0;-1.4;312;-3.4;3;94.7
DAV;19301118;-;-;3;845.4;0;-2.2;300;-5.1;0.5;79
DAV;19301119;-;-;67;841.3;3.1;0.4;30;-3.4;3.9;95.7
DAV;19301120;-;-;33;841.4;0.6;1;54;-3.1;5.8;91.7
DAV;19301121;-;-;70;839.8;0;3.7;12;0.4;8.2;93
DAV;19301122;-;-;80;837;2.9;5.4;78;0;9.8;81
DAV;19301123;-;-;23;841;0;-1.1;276;-5;5.1;56.3
DAV;19301124;-;-;73;841.5;1.1;-0.6;0;-6.9;3.8;67.7
DAV;19301125;-;-;20;836;0;0.1;342;-2.4;5.3;84.7
DAV;19301126;-;-;57;835.6;0;4.3;210;-2.5;8;67.7
DAV;19301127;-;-;70;839.2;0;6.2;300;2.9;9.9;61.3
DAV;19301128;-;-;83;840;0;6.9;96;2.2;9.5;55
DAV;19301129;-;-;100;842.9;0.4;6;0;4.6;8.9;73.7
DAV;19301130;-;-;60;850.3;0;3.1;114;1.4;7.6;90.7
DAV;19301201;-;-;47;850.8;0;3.3;258;-0.2;10.4;78.7
DAV;19301202;-;-;3;846.6;0;0.3;330;-1.8;6.7;67.7
DAV;19301203;-;-;0;847.1;0;-1;330;-3.4;4.8;68
DAV;19301204;-;-;0;845;0;-2.7;330;-5.1;2.8;68.3
DAV;19301205;-;-;33;840.9;7.2;-2.4;324;-6;1.2;72.3
DAV;19301206;-;-;73;839.1;2.6;-4.1;78;-6.6;0.3;90
DAV;19301207;-;-;7;838.7;0;-7.1;300;-9.6;-2.3;88.7
DAV;19301208;-;-;100;837.4;5.9;-1;0;-8.6;2.3;95.3
DAV;19301209;-;-;73;833.7;4;-2.3;66;-7.9;2.5;90
DAV;19301210;-;-;100;833.8;1;-5.1;0;-6.1;-0.7;78.3
DAV;19301211;-;-;33;829.2;0;-10;282;-11.9;-4.7;80
DAV;19301212;-;-;100;829;5.2;-3.6;0;-13.9;-2;91.3
DAV;19301213;-;-;93;829;2.9;-1.9;96;-3.7;0;89.3
DAV;19301214;-;-;57;828.4;0.3;-8;114;-10.7;-0.5;82
DAV;19301215;-;-;23;830.3;0;-8.9;300;-11;-4.9;82.7
DAV;19301216;-;-;0;832.2;0;-11.6;306;-15.2;-6.3;79.7
DAV;19301217;-;-;30;839.7;0;-10.1;132;-12.7;-5.3;81
DAV;19301218;-;-;0;851.8;0;-12.5;300;-14.4;-6.9;83.7
DAV;19301219;-;-;0;852.6;0;-8.1;306;-14.9;-1;78.3
DAV;19301220;-;-;0;847.8;0;-7.2;312;-11.3;-1.4;79.3
DAV;19301221;-;-;13;844.2;0;-6;246;-9.7;-1;83
DAV;19301222;-;-;63;844;0;-3.9;6;-9.7;1.8;86
DAV;19301223;-;-;7;838.3;0;-6.8;276;-9.4;-1.8;89.7
DAV;19301224;-;-;0;831.7;0;-9.7;294;-11.6;-4.2;82.3
DAV;19301225;-;-;13;826.9;0;-8.9;270;-12.5;-2.8;78.3
DAV;19301226;-;-;30;831.6;3.5;-6.6;276;-12.2;-3.2;79.3
DAV;19301227;-;-;67;839.4;0;-3.1;234;-7.5;0.3;91
DAV;19301228;-;-;63;844.9;0;-2.6;12;-5.9;3.2;97.3
DAV;19301229;-;-;73;835.9;5.3;-2.8;24;-10.5;4.7;73
DAV;19301230;-;-;73;831.6;0;-3.8;174;-4.9;-0.7;80.3
DAV;19301231;-;-;77;826.7;3.7;-1.7;108;-6.7;2.5;84.7
DAV;19310101;-;32;73;824.1;0;-4.7;240;-9.5;0;85
DAV;19310102;-;27;63;829;0.5;-6;0;-9;-0.7;93.7
DAV;19310103;-;25;90;832.2;0;-1;6;-9.1;2.9;84.3
DAV;19310104;-;23;73;831.3;5.8;0;42;-2.7;6.5;84
DAV;19310105;-;33;63;839.1;0.7;-9.3;102;-13.8;-2;88.3
DAV;19310106;-;33;0;841.7;0;-14.5;288;-17.7;-8;85.7
DAV;19310107;-;33;3;841.8;0;-16.5;288;-19.5;-10.1;82.7
DAV;19310108;-;33;3;842.1;0;-17.8;294;-20.2;-11.8;83.3
DAV;19310109;-;33;0;838.4;0;-17.5;294;-21.7;-9;77
DAV;19310110;-;33;0;839.7;0;-19;288;-22.4;-12.9;86
DAV;19310111;-;33;3;841.7;0;-15.7;330;-22.4;-8.4;81
DAV;19310112;-;32;0;833.2;0;-12.7;306;-18;-6.2;78.3
DAV;19310113;-;32;50;827;0;-10.9;288;-16;-3.7;70.7
DAV;19310114;-;30;67;829.1;0;-8.9;0;-13.1;-3.5;81.7
DAV;19310115;-;30;37;840.1;0;-12.8;336;-14.7;-7.5;83.7
