stn;time;" Globalstrahlung (W/m); Tagesmittel";Sonnenscheindauer (min);Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Tiefsttemperatur;Maximaltemperatur;Relative Luftfeuchtigkeit (%);Niederschlag (mm);Durchschnittstemperatur
MER;19540505;-;-;-;-;-;-;-;-;2.4;6
MER;19540506;-;-;-;-;-;-;-;-;9.5;11.4
MER;19540507;-;-;-;-;-;-;-;-;0;8.6
MER;19540508;-;-;-;-;-;-;-;-;0;9.8
MER;19540509;-;-;-;-;-;-;-;-;0;11.6
MER;19540510;-;-;-;-;-;-;-;-;0;15.7
MER;19540511;-;-;-;-;-;-;-;-;4.6;14.7
MER;19540512;-;-;-;-;-;-;-;-;0;15.3
MER;19540513;-;-;-;-;-;-;-;-;0;15.2
MER;19540514;-;-;-;-;-;-;-;-;0;14.2
MER;19540515;-;-;-;-;-;-;-;-;0;14.1
MER;19540516;-;-;-;-;-;-;-;-;0;16
MER;19540517;-;-;-;-;-;-;-;-;27.9;13.8
MER;19540518;-;-;-;-;-;-;-;-;1.7;9.9
MER;19540519;-;-;-;-;-;-;-;-;1;7.3
MER;19540520;-;-;-;-;-;-;-;-;0.6;8.6
MER;19540521;-;-;-;-;-;-;-;-;8.8;6.8
MER;19540522;-;-;-;-;-;-;-;-;6.6;9.6
MER;19540523;-;-;-;-;-;-;-;-;13.8;9.1
MER;19540524;-;-;-;-;-;-;-;-;0;10.2
MER;19540525;-;-;-;-;-;-;-;-;0;14.4
MER;19540526;-;-;-;-;-;-;-;-;0;16.3
MER;19540527;-;-;-;-;-;-;-;-;0.7;18.6
MER;19540528;-;-;-;-;-;-;-;-;0.6;16.5
MER;19540529;-;-;-;-;-;-;-;-;7.5;12
MER;19540530;-;-;-;-;-;-;-;-;0;13.5
MER;19540531;-;-;-;-;-;-;-;-;6.1;12.1
MER;19540601;-;-;-;-;-;-;-;-;2.1;12.8
MER;19540602;-;-;-;-;-;-;-;-;7.5;12.9
MER;19540603;-;-;-;-;-;-;-;-;0.6;14
MER;19540604;-;-;-;-;-;-;-;-;5;14.1
MER;19540605;-;-;-;-;-;-;-;-;8.4;15.1
MER;19540606;-;-;-;-;-;-;-;-;18.6;12.9
MER;19540607;-;-;-;-;-;-;-;-;0;12.8
MER;19540608;-;-;-;-;-;-;-;-;0;18
MER;19540609;-;-;-;-;-;-;-;-;11.5;20.5
MER;19540610;-;-;-;-;-;-;-;-;1;13.3
MER;19540611;-;-;-;-;-;-;-;-;2.8;13.5
MER;19540612;-;-;-;-;-;-;-;-;2.4;13.1
MER;19540613;-;-;-;-;-;-;-;-;2.4;13.4
MER;19540614;-;-;-;-;-;-;-;-;4.3;13.5
MER;19540615;-;-;-;-;-;-;-;-;0;14.9
MER;19540616;-;-;-;-;-;-;-;-;6.9;13.8
MER;19540617;-;-;-;-;-;-;-;-;0;17.8
MER;19540618;-;-;-;-;-;-;-;-;0;18.3
MER;19540619;-;-;-;-;-;-;-;-;0;19.9
MER;19540620;-;-;-;-;-;-;-;-;0;21
MER;19540621;-;-;-;-;-;-;-;-;23;19
MER;19540622;-;-;-;-;-;-;-;-;3.8;18.4
MER;19540623;-;-;-;-;-;-;-;-;4.8;18.4
MER;19540624;-;-;-;-;-;-;-;-;0;19.2
MER;19540625;-;-;-;-;-;-;-;-;0;18.7
MER;19540626;-;-;-;-;-;-;-;-;0;19.5
MER;19540627;-;-;-;-;-;-;-;-;14.4;15.9
MER;19540628;-;-;-;-;-;-;-;-;0.6;11.7
MER;19540629;-;-;-;-;-;-;-;-;0;13.4
MER;19540630;-;-;-;-;-;-;-;-;15.8;14.1
MER;19540701;-;-;-;-;-;-;-;-;51.6;10.5
MER;19540702;-;-;-;-;-;-;-;-;2.1;11.3
MER;19540703;-;-;-;-;-;-;-;-;0;14.9
MER;19540704;-;-;-;-;-;-;-;-;13.5;14.9
MER;19540705;-;-;-;-;-;-;-;-;0.4;14.1
MER;19540706;-;-;-;-;-;-;-;-;2.5;13.8
MER;19540707;-;-;-;-;-;-;-;-;11.9;9.1
MER;19540708;-;-;-;-;-;-;-;-;0;12.3
MER;19540709;-;-;-;-;-;-;-;-;1.2;11.4
MER;19540710;-;-;-;-;-;-;-;-;5.4;11.5
MER;19540711;-;-;-;-;-;-;-;-;11.8;15.4
MER;19540712;-;-;-;-;-;-;-;-;30.6;16.1
MER;19540713;-;-;-;-;-;-;-;-;1.9;12.3
MER;19540714;-;-;-;-;-;-;-;-;1.6;14.5
MER;19540715;-;-;-;-;-;-;-;-;4.9;15.2
MER;19540716;-;-;-;-;-;-;-;-;0;16.1
MER;19540717;-;-;-;-;-;-;-;-;0;16.9
MER;19540718;-;-;-;-;-;-;-;-;1.1;18.9
MER;19540719;-;-;-;-;-;-;-;-;0.6;14.1
MER;19540720;-;-;-;-;-;-;-;-;0;15.6
MER;19540721;-;-;-;-;-;-;-;-;0;18.4
MER;19540722;-;-;-;-;-;-;-;-;0;19.1
MER;19540723;-;-;-;-;-;-;-;-;0;19.1
MER;19540724;-;-;-;-;-;-;-;-;0;18.8
MER;19540725;-;-;-;-;-;-;-;-;0;19.2
MER;19540726;-;-;-;-;-;-;-;-;0;19.1
MER;19540727;-;-;-;-;-;-;-;-;0;18.8
MER;19540728;-;-;-;-;-;-;-;-;0;19.5
MER;19540729;-;-;-;-;-;-;-;-;1.4;15.6
MER;19540730;-;-;-;-;-;-;-;-;7.2;13.5
MER;19540731;-;-;-;-;-;-;-;-;0;15.2
MER;19540801;-;-;-;-;-;-;-;-;0.8;16.6
MER;19540802;-;-;-;-;-;-;-;-;0;19.1
MER;19540803;-;-;-;-;-;-;-;-;3.7;19.4
MER;19540804;-;-;-;-;-;-;-;-;1.7;19.6
MER;19540805;-;-;-;-;-;-;-;-;0;19.5
MER;19540806;-;-;-;-;-;-;-;-;31.7;19.2
MER;19540807;-;-;-;-;-;-;-;-;1.3;15.5
MER;19540808;-;-;-;-;-;-;-;-;1.3;14.6
MER;19540809;-;-;-;-;-;-;-;-;18.3;16.6
MER;19540810;-;-;-;-;-;-;-;-;0.6;15
MER;19540811;-;-;-;-;-;-;-;-;0;14.6
MER;19540812;-;-;-;-;-;-;-;-;0.8;14.3
MER;19540813;-;-;-;-;-;-;-;-;1.8;19.8
MER;19540814;-;-;-;-;-;-;-;-;5.4;18.9
MER;19540815;-;-;-;-;-;-;-;-;24.6;11.9
MER;19540816;-;-;-;-;-;-;-;-;2.4;11.9
MER;19540817;-;-;-;-;-;-;-;-;0;13.9
MER;19540818;-;-;-;-;-;-;-;-;10.3;15.8
MER;19540819;-;-;-;-;-;-;-;-;13.1;16
MER;19540820;-;-;-;-;-;-;-;-;1.5;17.2
MER;19540821;-;-;-;-;-;-;-;-;80.8;14.9
MER;19540822;-;-;-;-;-;-;-;-;4.4;11
MER;19540823;-;-;-;-;-;-;-;-;2.3;11.5
MER;19540824;-;-;-;-;-;-;-;-;3.3;11.7
MER;19540825;-;-;-;-;-;-;-;-;6;11
MER;19540826;-;-;-;-;-;-;-;-;2.2;12.3
MER;19540827;-;-;-;-;-;-;-;-;0;14.7
MER;19540828;-;-;-;-;-;-;-;-;2;14.4
MER;19540829;-;-;-;-;-;-;-;-;0;16.4
MER;19540830;-;-;-;-;-;-;-;-;0;16
MER;19540831;-;-;-;-;-;-;-;-;0;16.3
MER;19540901;-;-;-;-;-;-;-;-;0;17.8
MER;19540902;-;-;-;-;-;-;-;-;0.9;16.9
MER;19540903;-;-;-;-;-;-;-;-;0;17.6
MER;19540904;-;-;-;-;-;-;-;-;0;17.6
MER;19540905;-;-;-;-;-;-;-;-;6.2;17.1
MER;19540906;-;-;-;-;-;-;-;-;0;15.6
MER;19540907;-;-;-;-;-;-;-;-;14.3;16.7
MER;19540908;-;-;-;-;-;-;-;-;2.1;15.6
MER;19540909;-;-;-;-;-;-;-;-;0;16.3
MER;19540910;-;-;-;-;-;-;-;-;0;16
MER;19540911;-;-;-;-;-;-;-;-;0;17
