stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Durchschnittstemperatur (¡C);Relative Luftfeuchtigkeit (%);Sonnenscheindauer (min);Tiefsttemperatur (¡C);Maximaltemperatur (¡C)
LUG;19200412;-;-;33;972.3;22;10.3;81.3;456;3.5;17.2
LUG;19200413;-;-;100;966.7;13.6;8.5;84.3;0;5.4;10.4
LUG;19200414;-;-;0;974.4;0;13.6;49.3;618;4.5;24
LUG;19200415;-;-;0;983.6;0;13.5;62.3;426;6.5;22.5
LUG;19200416;-;-;33;985.4;0;13.6;75;276;6;19.5
LUG;19200417;-;-;87;987.1;5.2;13.9;76.3;54;8;19
LUG;19200418;-;-;100;985.6;75.4;11;92;0;9.8;15
LUG;19200419;-;-;53;983.3;6.8;10.8;79.7;330;8.5;19.4
LUG;19200420;-;-;67;982.8;12.6;10;83.3;168;8.2;15
LUG;19200421;-;-;100;979.6;11;7;76.3;0;4.8;12.2
LUG;19200422;-;-;73;978;0;12.7;41.7;330;6.8;18.5
LUG;19200423;-;-;33;981.4;0;10.5;75.3;330;7.5;16.6
LUG;19200424;-;-;0;985;0;12.5;68.3;708;8.2;21
LUG;19200425;-;-;0;982.4;0;15.4;65.7;474;6.5;22
LUG;19200426;-;-;100;975.6;13.7;12.7;74;0;9.4;17.2
LUG;19200427;-;-;20;977.1;0;13.3;37.7;660;10.4;20
LUG;19200428;-;-;80;980.1;6.5;12.4;75;306;6.5;17.2
LUG;19200429;-;-;100;982.1;0.8;12.6;88.3;24;7;17
LUG;19200430;-;-;27;986.2;0;13;79.3;432;7.2;20.8
LUG;19200501;-;-;13;988.2;0;16.1;77.7;348;8.7;23.2
LUG;19200502;-;-;67;986.7;10.5;18;76.7;174;10.5;24
LUG;19200503;-;-;67;987.5;38.8;13.9;85.3;180;11.8;22
LUG;19200504;-;-;100;987.7;25.8;12.6;92;0;9;17.5
LUG;19200505;-;-;13;989.2;0;12.6;20.7;642;10.2;21
LUG;19200506;-;-;13;992;0;12.4;53.3;690;4.2;21
LUG;19200507;-;-;40;988.1;0;15.2;68.3;384;5;21.8
LUG;19200508;-;-;33;986.6;8.4;16.8;72.3;534;5.2;23
LUG;19200509;-;-;0;985.1;0;16.5;74.7;708;9;23.5
LUG;19200510;-;-;27;987.5;0;17.5;69.7;0;10.2;23.5
LUG;19200511;-;-;53;990.2;0;17.1;69;744;11.5;23
LUG;19200512;-;-;67;989.4;0;17.5;73.7;354;11.5;24.2
LUG;19200513;-;-;0;987.4;0;19.7;74.3;660;12;27.2
LUG;19200514;-;-;40;982.9;0;22.2;74.3;516;13.2;30
LUG;19200515;-;-;47;982.7;19.4;21.1;76.7;282;16.2;29.8
LUG;19200516;-;-;100;981.9;1;17.5;80;0;15.2;21
LUG;19200517;-;-;100;984.5;5.8;16.9;88;0;15;19
LUG;19200518;-;-;53;987.8;0;19.9;74.7;330;14.4;26.4
LUG;19200519;-;-;20;986.9;0;21.3;74;594;15.6;29
LUG;19200520;-;-;40;986.9;1.4;21;70.7;324;16.6;29.5
LUG;19200521;-;-;13;987.6;0;21.7;66;678;15.6;29
LUG;19200522;-;-;33;986.7;14.5;22.1;65.3;612;15.2;32
LUG;19200523;-;-;100;988.3;7.2;17.8;84;0;15;23
LUG;19200524;-;-;67;986.9;1.5;17.4;77.7;228;13;27
LUG;19200525;-;-;7;986.9;0;19.4;71.7;636;13.2;29
LUG;19200526;-;-;0;984.5;0;22;59.7;738;12.2;30
LUG;19200527;-;-;0;983.5;0;22.7;63.7;666;15.8;30
LUG;19200528;-;-;0;983.6;0;23.6;64.3;732;16;30.5
LUG;19200529;-;-;33;982.7;0;23.4;75.7;396;17.5;31.2
LUG;19200530;-;-;67;984;86.2;18.2;82;132;14.5;23
LUG;19200531;-;-;7;985.4;0;20.5;67;588;11.8;27
LUG;19200601;-;-;60;986.1;2.2;16.7;46;456;14.4;22.2
LUG;19200602;-;-;100;987.6;0;17.2;75;270;11.4;23.2
LUG;19200603;-;-;0;981.9;0;19.1;71.7;720;11.6;26.5
LUG;19200604;-;-;7;973;0;20.5;54;588;15;30
LUG;19200605;-;-;33;975.9;0;15.5;62;558;13.5;21.5
LUG;19200606;-;-;20;978;0;14.9;64;342;11;22
LUG;19200607;-;-;0;977.7;0;16.5;68.7;714;12.2;25
LUG;19200608;-;-;53;979.6;5.2;17;82;564;10.5;25
LUG;19200609;-;-;27;980.3;30.2;18.8;70.7;666;12;25.2
LUG;19200610;-;-;73;982.1;7.5;14.3;89.3;162;13.4;21.5
LUG;19200611;-;-;0;981.4;0;17.3;71.7;684;10;27
LUG;19200612;-;-;67;982.7;12.4;18;79.3;0;13.5;22.5
LUG;19200613;-;-;100;982.5;33.8;16.5;85.3;216;13.4;23
LUG;19200614;-;-;33;981.6;2;17.8;73;300;12;25
LUG;19200615;-;-;100;981;15.3;15.5;85.3;0;13;20.2
LUG;19200616;-;-;33;980.8;33;18.5;74.3;672;11;25.5
LUG;19200617;-;-;100;981.6;36;12.9;92.7;0;11.6;17.4
LUG;19200618;-;-;27;979.2;0;17.5;57.7;468;11;26.2
LUG;19200619;-;-;40;981.8;0;18.5;68.7;612;10;26.5
LUG;19200620;-;-;0;983.3;0;19.6;70.7;804;12.4;27
LUG;19200621;-;-;0;986.2;0;20.5;62.3;696;12.2;30.2
LUG;19200622;-;-;20;987.1;0;25;43;612;14.6;33
LUG;19200623;-;-;0;989.1;0;22.9;41.3;792;14.2;32.2
LUG;19200624;-;-;23;988.1;0;22.3;64.3;678;14;28.8
LUG;19200625;-;-;0;986.7;0;22.5;74.3;684;16.6;30.2
LUG;19200626;-;-;0;986.1;0;22.7;76;762;16.4;30.2
LUG;19200627;-;-;20;985.2;2;23.1;78.7;528;17.5;30.5
LUG;19200628;-;-;67;984.6;11.8;20.1;88;0;18;24.6
LUG;19200629;-;-;67;985.9;2;22.3;76.7;258;15;28
LUG;19200630;-;-;67;984.1;9.8;21.1;76;312;16.2;30
LUG;19200701;-;-;100;982.1;0.5;19.9;83.3;0;16.4;24.5
LUG;19200702;-;-;0;982;1;22.2;70.7;720;15.5;30.5
LUG;19200703;-;-;80;983.1;14.5;20.5;75.3;276;16.2;30.2
LUG;19200704;-;-;67;981.8;57.7;17;86;306;14.5;24.2
LUG;19200705;-;-;57;982.6;0;17.6;69;534;13.4;25.5
LUG;19200706;-;-;33;986;0;19.8;67.3;552;13.2;27
LUG;19200707;-;-;67;987.5;0;21;65.3;558;13;29.2
LUG;19200708;-;-;100;985;100.6;19;82;0;13;26.8
LUG;19200709;-;-;43;982.3;23.5;18;67.7;210;13;26.5
LUG;19200710;-;-;0;985.8;0;18.1;49.3;792;13;28.7
LUG;19200711;-;-;0;985.8;0;20.5;64.7;786;11;28
LUG;19200712;-;-;0;985.2;0;21.4;69;684;14.4;29
LUG;19200713;-;-;33;985;4;20.6;70.7;480;16.4;28.6
LUG;19200714;-;-;0;987.2;0;22;60;786;14;30
LUG;19200715;-;-;20;988.1;0;22.6;66.3;744;14.6;31
LUG;19200716;-;-;27;988.9;0;23.5;73;564;16.2;31
LUG;19200717;-;-;0;988.5;0;24.5;71;702;17.5;32.6
LUG;19200718;-;-;0;990.9;0;25.3;69.7;732;18.4;32.8
LUG;19200719;-;-;27;989.1;0;23.4;71.7;660;18;33
LUG;19200720;-;-;0;992.4;0;24.6;52.7;756;19;33
LUG;19200721;-;-;0;990;0;23.2;75.3;630;21;32.5
LUG;19200722;-;-;73;985.5;3;22.7;78.7;468;18;31
LUG;19200723;-;-;13;980.2;8;22.1;77.3;462;16;31
LUG;19200724;-;-;53;978.5;0;21.2;74.7;378;16.5;30.5
LUG;19200725;-;-;53;981.9;34.5;20.9;75.3;498;14.5;30
LUG;19200726;-;-;43;981;11;19.9;84.7;276;17;27.5
LUG;19200727;-;-;100;980.5;76;15.9;89.7;42;14.2;20
LUG;19200728;-;-;20;980.4;0;18.2;33.7;462;13;23.5
LUG;19200729;-;-;0;982.4;0;20;33.7;666;15;27.5
LUG;19200730;-;-;10;983.5;0;18.6;62.7;720;14;29
LUG;19200731;-;-;40;981.5;0;18.2;74.7;228;13.5;27
LUG;19200801;-;-;53;982.1;0;18.7;75;504;14;28.5
LUG;19200802;-;-;67;988;23;18.9;87.3;138;15;25.5
LUG;19200803;-;-;93;988.7;4.6;20.8;82.7;174;15;27.5
LUG;19200804;-;-;27;986.8;0;21.9;74;492;16;30.5
LUG;19200805;-;-;20;982.4;0;22.5;75.3;564;17;31
LUG;19200806;-;-;0;977.7;0;24.2;56.7;684;19;31
LUG;19200807;-;-;0;985.2;0;22;55.3;732;18;30
LUG;19200808;-;-;27;990.7;0;19.6;70;522;17;28
LUG;19200809;-;-;7;987.4;0;20.1;77.7;612;14;30
LUG;19200810;-;-;7;983.9;0;21.6;77.3;672;15.5;30
LUG;19200811;-;-;60;983.2;0;19.5;75.7;210;16;30
LUG;19200812;-;-;13;987.8;0;20.7;69.3;666;14;28
LUG;19200813;-;-;33;987.6;2.3;20.2;71.7;378;17.5;28
LUG;19200814;-;-;100;985.9;5.5;16.5;91;0;15;18.5
LUG;19200815;-;-;100;984.7;5.2;16.8;88.7;120;15;23
LUG;19200816;-;-;63;987.2;0;19;81.3;396;14;26.5
LUG;19200817;-;-;13;985.9;0;18.5;80;564;13.5;27
LUG;19200818;-;-;0;982.6;19.2;20.3;81;696;14;28.5
LUG;19200819;-;-;67;981.2;36;19.9;78.3;348;14;28
LUG;19200820;-;-;67;979.5;48.6;17.2;89.3;24;15.2;23
LUG;19200821;-;-;33;982.2;5.2;17.5;70.3;714;10.5;28.5
LUG;19200822;-;-;33;983.4;0;18.2;78;576;12.5;25
LUG;19200823;-;-;0;979.7;0;20.1;52;720;11.5;26
LUG;19200824;-;-;73;979.1;0;15.2;77.7;180;11;23.5
LUG;19200825;-;-;43;979.1;0;17.2;46.7;342;13;25.5
LUG;19200826;-;-;7;981.8;0;18.5;46.3;684;14.5;27.1
LUG;19200827;-;-;0;981;0;18.6;62;696;11;28
LUG;19200828;-;-;0;984;0;18.7;55.3;714;8.5;27
LUG;19200829;-;-;0;983;0;16.1;64;690;8.5;26
LUG;19200830;-;-;0;980.5;0;15.7;65.3;630;9.5;26
LUG;19200831;-;-;53;981.8;11.7;13.6;86.7;162;11.4;21.5
LUG;19200901;-;-;13;983.4;0;15.4;80;648;9;24
LUG;19200902;-;-;47;984.2;2;16.2;78;366;11;25.5
LUG;19200903;-;-;47;984.7;0;14.6;74;390;10;25
LUG;19200904;-;-;0;983;0;17;76.7;240;10;26
LUG;19200905;-;-;7;981.4;0;18.9;74.7;552;12;27.5
LUG;19200906;-;-;3;979.8;0;19.6;59.3;468;13;31
LUG;19200907;-;-;0;980.6;0;23.2;33.3;708;14.5;31.5
LUG;19200908;-;-;0;985.3;0;18.9;66.7;678;12;28
LUG;19200909;-;-;40;986.9;0;18.7;78.7;432;12;26.5
LUG;19200910;-;-;7;988;0;18.2;78;642;13.5;28
LUG;19200911;-;-;27;989.1;0;18.7;75.3;576;12.5;28.5
LUG;19200912;-;-;60;986.7;0;17.2;73.3;126;14.5;23
LUG;19200913;-;-;33;984.5;0;18.8;76.7;486;15;25
LUG;19200914;-;-;37;986.1;0;16.6;79.3;348;13.6;25
LUG;19200915;-;-;0;987.3;0;17.2;75.3;642;11.8;24.8
LUG;19200916;-;-;93;988.6;0.8;15.8;90.7;0;13.2;21
LUG;19200917;-;-;87;987.5;50.6;17.5;87;0;14.8;21.5
LUG;19200918;-;-;100;985.9;2.4;16.9;87.3;0;14.6;23
LUG;19200919;-;-;100;976.7;58.8;18.7;75.3;0;16;22.5
LUG;19200920;-;-;100;981.2;69.7;16.9;92.3;0;15;20.5
LUG;19200921;-;-;93;984.1;26.4;16.3;94;0;15;20.2
LUG;19200922;-;-;100;987.5;50.6;16.5;94;0;14.8;19
LUG;19200923;-;-;100;989.1;1.8;16.6;86.3;0;15.2;20
LUG;19200924;-;-;93;988.4;10.2;16.1;86.3;0;13;22.5
LUG;19200925;-;-;60;990.2;0;14.9;79.7;0;12.5;21.5
LUG;19200926;-;-;53;989;0;13.8;78.7;54;10;23
LUG;19200927;-;-;67;988.4;2.5;14.6;74.3;372;8.5;23
LUG;19200928;-;-;93;988.7;0;14.1;78;96;8.5;21
LUG;19200929;-;-;100;989.2;0;13.2;84.7;18;10;17
LUG;19200930;-;-;93;989.1;0.3;13;90;0;9.9;16.5
LUG;19201001;-;-;100;985;48.2;13.4;91.3;0;11.2;14.8
LUG;19201002;-;-;100;978.6;11.6;14.5;92.3;0;11.4;16.5
LUG;19201003;-;-;100;977.1;9.8;14.7;92.7;6;13.6;19
LUG;19201004;-;-;7;984;0;15.1;82;486;11.4;23
LUG;19201005;-;-;40;986.4;0;15.1;83;498;11.5;23.5
LUG;19201006;-;-;87;985.2;0;15.9;82.7;120;11.5;21.2
LUG;19201007;-;-;100;987.6;0;15.1;68.7;66;13.4;20
LUG;19201008;-;-;33;990.5;0;14.6;85.3;294;12;20.6
LUG;19201009;-;-;100;988.6;10.2;15.3;84;48;11.6;19.8
LUG;19201010;-;-;100;984.1;12.3;13.6;97;0;13;16
LUG;19201011;-;-;100;984.4;7.7;11.8;97.7;0;10.6;13.5
LUG;19201012;-;-;53;989.6;0;11.7;82;270;9.8;19.5
LUG;19201013;-;-;60;990.1;0;11.6;82;246;8.8;17.4
LUG;19201014;-;-;87;986.3;0;12;84.7;42;7.5;17
LUG;19201015;-;-;0;983.6;0;11.4;79.3;456;7.5;18.5
LUG;19201016;-;-;47;981.9;0;13.8;74;324;6.5;18.5
LUG;19201017;-;-;100;981.8;3.5;13.2;82.3;264;6.5;18.8
LUG;19201018;-;-;100;981.6;7.6;12.5;92.7;0;7.9;13.6
LUG;19201019;-;-;100;985.1;1.4;9.3;93.7;0;8.6;12.2
LUG;19201020;-;-;100;984.3;0.2;9.1;86;0;7.4;10.6
LUG;19201021;-;-;100;981.7;0;8.9;83.3;0;6.4;11.2
LUG;19201022;-;-;100;982.2;0;9.2;87;0;7.6;12
LUG;19201023;-;-;80;986.9;0;10.5;84;174;7.4;15
LUG;19201024;-;-;73;986.2;0;9.7;89;0;6.4;14
LUG;19201025;-;-;67;988.9;0;11.5;80;342;6.4;17
LUG;19201026;-;-;100;993.5;0;9.7;74.7;0;8.8;13.5
LUG;19201027;-;-;33;988.2;0;9.2;74.7;372;6.5;13.4
LUG;19201028;-;-;53;987;0;7.4;81.7;282;2;13
LUG;19201029;-;-;93;989.1;0;7.1;74.7;0;5;11
LUG;19201030;-;-;100;990.4;0;3.7;68.3;0;2.5;6.2
LUG;19201031;-;-;100;984.6;2.1;1.8;67.7;0;0.8;5
LUG;19201101;-;-;100;976.1;9.4;1.2;88.3;0;-0.6;3.5
LUG;19201102;-;-;100;979.3;17.8;2.3;94;0;-0.5;3.5
LUG;19201103;-;-;100;979.1;9.8;5.3;96;0;2.8;6.5
LUG;19201104;-;-;67;978.5;0;9.7;87.3;30;6;14
LUG;19201105;-;-;33;980.9;1.8;10.6;83.7;432;6;15
LUG;19201106;-;-;100;986.5;9.8;7.8;96.7;0;7.4;10.8
LUG;19201107;-;-;67;987.5;0;8.1;90;12;6.8;11.2
LUG;19201108;-;-;30;990.7;0;9.1;82.7;384;4.4;13
LUG;19201109;-;-;67;997.3;0;7.3;79.3;0;4.5;10
LUG;19201110;-;-;0;994.7;0;4.4;81.3;492;1;10.2
LUG;19201111;-;-;0;991.1;0;4.1;83;480;0;10
LUG;19201112;-;-;0;992;0;3.6;89.3;474;0;9.5
LUG;19201113;-;-;33;994.4;0;3.2;89;438;-0.5;9
LUG;19201114;-;-;67;996.4;0;4;88.3;198;-0.4;7.5
LUG;19201115;-;-;67;997;0;4.5;90.3;258;2;8
LUG;19201116;-;-;100;996.3;0;4.6;84.7;0;2.5;6
LUG;19201117;-;-;67;997.7;0;5.4;81.3;210;2.6;7.9
LUG;19201118;-;-;33;1000.2;0;3.9;93;258;2.6;6.8
LUG;19201119;-;-;67;1001.6;0;3.7;90;0;1.2;6.5
LUG;19201120;-;-;33;998.6;0;1.1;78;0;-1;6
LUG;19201121;-;-;33;993.7;1;2.3;67.3;378;-3;6.5
LUG;19201122;-;-;67;995.5;0;2.2;73.7;378;-0.2;5.5
LUG;19201123;-;-;47;993.3;0;2.9;71.3;54;-1.8;6.5
LUG;19201124;-;-;80;990.6;0;4.8;72.3;0;0.5;8
LUG;19201125;-;-;7;993.3;0;3.4;80.7;186;1;9.5
LUG;19201126;-;-;53;994.1;0;3;82.7;0;-1;7.5
LUG;19201127;-;-;100;993.5;9.9;4.7;87.3;126;2.8;7
LUG;19201128;-;-;100;993.8;21;5.2;98.7;0;3.5;6
LUG;19201129;-;-;100;992.1;20.4;5.3;99;0;4;5.5
LUG;19201130;-;-;67;990.1;0;7;92.7;0;4.5;9.5
LUG;19201201;-;-;67;987.3;0.5;9.4;66.3;0;4.5;13.2
LUG;19201202;-;-;20;990.4;0;4.7;79.7;0;2.8;12
LUG;19201203;-;-;33;993.1;2;3.7;85.3;402;0.2;9
LUG;19201204;-;-;100;976.8;0;5;85.3;0;1.5;10
LUG;19201205;-;-;100;979.8;0;4.3;87.3;0;3;6
LUG;19201206;-;-;100;982.7;5.2;3.7;88.7;0;1.5;6.5
LUG;19201207;-;-;100;980.5;16.2;4.1;93.3;0;2;5.5
LUG;19201208;-;-;80;981.9;0.5;4.4;86.7;0;3;7.4
LUG;19201209;-;-;67;983.1;0;3.9;84.7;312;0;6
LUG;19201210;-;-;100;985;0;3.3;79.7;0;0.6;5.2
LUG;19201211;-;-;100;980.3;4.5;2.9;92;0;1.8;5
LUG;19201212;-;-;30;981.5;0;3.5;83.7;162;0.3;6.6
LUG;19201213;-;-;53;984.7;0;3.3;82.7;66;1.6;8
LUG;19201214;-;-;100;985.5;0;4.2;92.7;0;1.5;6
LUG;19201215;-;-;100;978.8;0;4;79;0;3;5
LUG;19201216;-;-;100;976.3;3.5;0.9;85;0;-0.4;4.5
LUG;19201217;-;-;33;982.6;0;1.3;68.3;246;-2.5;4.5
LUG;19201218;-;-;100;979.7;8.6;1.6;75;0;-4;4.6
LUG;19201219;-;-;100;984.9;6.3;2.2;96;0;0.6;3.5
LUG;19201220;-;-;67;983.6;0;3.1;95.7;0;1.6;5.6
LUG;19201221;-;-;0;979.9;0;2.3;86.3;408;-1;6
LUG;19201222;-;-;60;975.6;0;2.2;75;0;-1;6
LUG;19201223;-;-;27;978.1;0;1.1;80.7;132;-1.8;5.8
LUG;19201224;-;-;0;990.7;0;1.7;73.3;384;-1.8;6.5
LUG;19201225;-;-;0;994.3;0;2.1;78;54;-1;6
LUG;19201226;-;-;20;993.6;0;2.2;85;228;-1.2;6.5
LUG;19201227;-;-;67;986.7;0;2.9;86;0;0;7
LUG;19201228;-;-;0;987;0;2.9;85;216;0;7.2
LUG;19201229;-;-;0;990;0;2.7;89;372;0;7
LUG;19201230;-;-;53;991.1;0;4.1;90.3;12;0;6.7
LUG;19201231;-;-;97;989.2;0;4;90.3;0;3.2;8.5
LUG;19210101;-;-;20;990.8;0;3.6;89.7;324;0.5;7.5
LUG;19210102;-;-;100;989.5;2.2;5.9;91.7;0;0.7;7
LUG;19210103;-;-;53;986;0;4.5;94;78;2.8;8.5
LUG;19210104;-;-;0;991.3;0;2.4;82.7;414;0;7
LUG;19210105;-;-;47;991.8;0;3.2;75.7;240;0;7
LUG;19210106;-;-;20;992.9;0;2.5;82;90;0.2;7.5
LUG;19210107;-;-;0;990.8;0;2.1;79;402;-1.5;6
LUG;19210108;-;-;60;987.9;0;2.7;80.7;18;-1;6
LUG;19210109;-;-;27;993.6;0;3.1;78.7;282;-1;6.6
LUG;19210110;-;-;0;992.4;0;2.7;78.3;324;-1;8.5
LUG;19210111;-;-;33;983.3;0;4;78.3;408;1;8
LUG;19210112;-;-;70;981.9;4.5;3.7;87.3;0;-0.6;6.5
LUG;19210113;-;-;100;978;21.6;4.4;97.3;0;3;5
LUG;19210114;-;-;67;976.3;14;3;96;120;1.8;6.6
LUG;19210115;-;-;27;984.6;0;3.8;60.7;312;-0.5;10.4
LUG;19210116;-;-;67;991.6;0;3.2;62.7;426;-1.4;8.5
LUG;19210117;-;-;0;993.5;0;0.8;70.3;384;-1.6;5
LUG;19210118;-;-;33;983.1;0.4;1.7;69.3;252;-1.2;6
LUG;19210119;-;-;93;980.2;0;4.6;43.3;306;-0.5;8
LUG;19210120;-;-;0;991.6;0;8.9;32.3;450;2;11.5
LUG;19210121;-;-;7;996.3;0;7.2;54.7;378;3.2;18
LUG;19210122;-;-;33;993.4;0;3.7;75;456;0;9.6
LUG;19210123;-;-;0;986.6;0;11.4;44;420;0;19
LUG;19210124;-;-;0;983.1;0;12;36.3;360;5;21.5
LUG;19210125;-;-;33;988.1;0;11.4;46.7;456;7.8;19.2
LUG;19210126;-;-;100;989.4;0;5.8;80;0;4.2;9.2
LUG;19210127;-;-;0;981.2;0;8.5;52;468;-0.5;15.2
LUG;19210128;-;-;0;991.4;0;6.6;34.3;480;2.5;15
LUG;19210129;-;-;0;993.2;0;3.7;65.3;474;-0.5;8.5
LUG;19210130;-;-;33;988.8;6.5;4.8;81.3;222;-0.6;9
LUG;19210131;-;-;100;976.7;35.2;1.5;98.3;0;0.4;5.6
LUG;19210201;-;-;100;972.1;26.3;0.9;99;0;0.4;2
LUG;19210202;-;-;33;975.5;5.3;2.2;81.3;192;0;7
LUG;19210203;-;-;33;978.4;0.2;2.2;81.7;318;0.2;7.4
LUG;19210204;-;-;0;980.1;0;3.2;41.3;510;0;10
LUG;19210205;-;-;0;982.9;0;1.7;57.7;318;-1.6;9
LUG;19210206;-;-;100;984.5;4;2.5;74;0;0.2;6
LUG;19210207;-;-;100;982.9;2;3.1;94.3;0;1;6
LUG;19210208;-;-;87;987.8;0;5.4;78.3;0;0.8;9.5
LUG;19210209;-;-;33;990.1;0.8;5;73.3;414;0;9
LUG;19210210;-;-;100;993.1;0.5;2.2;89;0;1.5;5.4
LUG;19210211;-;-;100;994;0;2.7;73.3;0;1;4
LUG;19210212;-;-;0;988.8;0;2.2;64;534;-2.4;8.2
LUG;19210213;-;-;0;990.7;0;2.2;54.7;534;-2.6;9
LUG;19210214;-;-;0;983.5;0;6.7;45.7;396;-2.8;12
LUG;19210215;-;-;0;985.9;0;7.5;30.7;540;3.6;15.6
LUG;19210216;-;-;0;981.6;0;5.9;62.3;462;-0.4;14.5
LUG;19210217;-;-;0;981.6;0;5.4;70.7;546;1;12.2
LUG;19210218;-;-;0;981.7;0;4.9;76.3;540;0;11.5
LUG;19210219;-;-;13;986.4;0;6;78.7;522;0;12.5
LUG;19210220;-;-;67;992.8;0;6;77.3;216;2;10
LUG;19210221;-;-;100;995;0;5.6;78.3;126;3.8;9.5
LUG;19210222;-;-;100;995;0;5.2;72.3;96;3;8
LUG;19210223;-;-;100;997.6;0;5.2;73;192;3.4;9
LUG;19210224;-;-;73;1000.3;0;4.8;69;414;0;10.5
LUG;19210225;-;-;0;998.8;0;3.4;64.3;558;-2.2;9.5
LUG;19210226;-;-;0;999.5;0;4.1;72.7;564;-2;10
LUG;19210227;-;-;0;1001.7;0;3;62.3;564;-2;13
LUG;19210228;-;-;0;997.8;0;5.9;65.7;462;-2.2;13
LUG;19210301;-;-;0;994.4;0;5.7;68.3;558;0;14.5
LUG;19210302;-;-;0;990.8;0;7.7;73.3;0;0;17.8
LUG;19210303;-;-;0;987.9;0;5.9;69;492;1;14
LUG;19210304;-;-;33;988.4;0;5.7;70;480;1.2;13.6
LUG;19210305;-;-;0;988.7;0;7.4;71.3;504;0.2;14.4
LUG;19210306;-;-;100;984.5;3.6;7.2;89.7;0;3.6;8.4
LUG;19210307;-;-;67;978.1;0;6.9;77.7;72;3.4;11.2
LUG;19210308;-;-;0;979.7;0;9.3;52;612;1.2;17.2
LUG;19210309;-;-;40;987;0;8.1;63;408;3.8;12.8
LUG;19210310;-;-;0;987.2;0;7.1;73;564;2.4;11.4
LUG;19210311;-;-;33;987.5;0;5.2;72;402;0.2;11.8
LUG;19210312;-;-;23;988;0;5.6;69;480;-0.2;13.8
LUG;19210313;-;-;87;990.2;0;6.1;72;150;-0.8;11.2
LUG;19210314;-;-;13;994.1;0;7;64;564;1.5;16.5
LUG;19210315;-;-;13;996.6;0;7.6;64;576;1.5;17.2
LUG;19210316;-;-;0;1000.4;0;8;60.7;624;2.5;20
LUG;19210317;-;-;0;996.7;0;8.8;63.7;522;2.8;19
LUG;19210318;-;-;30;994.9;0;7.7;63;438;2.5;21
LUG;19210319;-;-;83;993.6;9.8;9.7;61.3;132;5;17
LUG;19210320;-;-;77;983.5;1.4;10.6;83.3;0;4;17.2
LUG;19210321;-;-;77;982.3;0;10;56.7;18;6;17
LUG;19210322;-;-;3;992.4;0;10.2;64;630;4.5;19
LUG;19210323;-;-;0;994.6;0;10.7;61.3;642;3;19.2
LUG;19210324;-;-;0;997.8;0;11.3;53.3;654;3;20
LUG;19210325;-;-;7;993.1;0;12.4;65.7;444;3.5;20.5
LUG;19210326;-;-;100;985.9;1;11.7;70.7;0;4.2;19.2
LUG;19210327;-;-;47;977.1;0;14.9;47.3;294;4;20.5
LUG;19210328;-;-;3;982.5;0;11.8;56.3;660;6.2;21
LUG;19210329;-;-;100;982.9;12.9;8.7;90;0;6.2;12
LUG;19210330;-;-;87;987;6.9;8.2;92.7;0;6;14.2
LUG;19210331;-;-;0;990.7;0;11.1;66.3;684;3;18.6
LUG;19210401;-;-;7;990;0;11.5;69;642;3;16.2
LUG;19210402;-;-;0;988;0;13;71.3;678;3.5;18.8
LUG;19210403;-;-;0;981.7;0;13.4;64.3;678;3;18.8
LUG;19210404;-;-;33;979;0;12.9;68.3;492;6.5;17.5
LUG;19210405;-;-;47;979.5;0;13.5;48.7;282;6.4;21.5
LUG;19210406;-;-;10;982.3;0;9;59.7;642;6.6;14.6
LUG;19210407;-;-;77;981.4;0.6;6.8;77;96;1.6;11.6
LUG;19210408;-;-;93;982.9;3.8;8.4;71;210;2;15
LUG;19210409;-;-;100;988.8;38.8;6.1;92.7;0;5.2;8
LUG;19210410;-;-;67;991.1;0;8.6;81.7;0;4.1;14
LUG;19210411;-;-;10;987.5;0;12.2;61.7;570;5.5;20
LUG;19210412;-;-;27;985.3;0;13.5;65.7;594;4.8;21
LUG;19210413;-;-;0;983.2;0.2;11.8;74.3;432;6.3;19.2
LUG;19210414;-;-;43;976.6;32;11;80.3;474;5.2;17
LUG;19210415;-;-;100;964.9;18.6;9.2;72.7;24;7;13.8
LUG;19210416;-;-;100;966;4.3;5.9;45.7;0;1;7.6
LUG;19210417;-;-;33;967;0;7.4;31.3;666;1;13.4
LUG;19210418;-;-;57;970.1;0.8;6.4;71.3;258;1;11.8
LUG;19210419;-;-;67;976.5;0.6;5.8;78;348;0.2;13
LUG;19210420;-;-;90;981.7;6.2;6.2;78.7;174;3;12
LUG;19210421;-;-;40;982.8;0;7.2;75.3;408;0.5;14
LUG;19210422;-;-;0;983.4;0;7.8;53.7;594;1.2;15.6
LUG;19210423;-;-;23;981.7;0;12;33;156;1.8;17.2
LUG;19210424;-;-;7;978.9;0;9.8;52.3;606;2.8;16.6
LUG;19210425;-;-;67;980.8;0;9.9;72.7;90;2.5;14
LUG;19210426;-;-;80;983.9;0;13.1;72.7;108;6.8;18.4
LUG;19210427;-;-;93;985.8;0;13.9;70.3;396;9.5;20.2
LUG;19210428;-;-;7;980.7;0.2;15;61.3;528;7.4;22
LUG;19210429;-;-;33;981.7;2.6;10.6;68.7;414;9.2;16.2
LUG;19210430;-;-;47;980.8;0.3;9.3;84;0;3.4;13
