stn;time;" Globalstrahlung (W/m); Tagesmittel";Gesamtschneehoehe (cm);Gesamtbewoelkung (min);Luftdruck auf Stationshoehe (hpa);Niederschlag (mm);Sonnenscheindauer (min);Maximaltemperatur (¡C);Durchschnittstemperatur (¡C);Tiefsttemperatur (¡C);Relative Luftfeuchtigkeit (%)
STG;19500620;-;-;10;938.6;0;-;-;19.1;12.8;64.3
STG;19500621;-;-;73;935.5;13.1;-;-;14.4;12.3;83.3
STG;19500622;-;-;80;939.7;0;-;-;14.2;11;65.7
STG;19500623;-;-;70;940.6;6.4;-;-;15.1;11.8;63.7
STG;19500624;-;-;70;944.1;0;-;-;14.7;11.2;67.7
STG;19500625;-;-;73;942.5;6;-;-;15.1;8.9;77
STG;19500626;-;-;73;947.3;0;-;-;14.6;12;78.7
STG;19500627;-;-;47;946.9;0;-;-;17.9;9.8;69.3
STG;19500628;-;-;20;945.6;0;-;-;19.5;11.8;70.3
STG;19500629;-;-;3;943.4;0;-;-;22.3;14.1;72
STG;19500630;-;-;3;941.9;0;-;-;24.5;17.1;57
STG;19500701;-;-;57;942.4;2.3;-;-;23.5;19.6;60.3
STG;19500702;-;-;60;939.5;0.4;-;-;21.7;15.4;74.3
STG;19500703;-;-;20;938.4;0;-;-;22.5;16.2;65.7
STG;19500704;-;-;30;939.5;0;-;-;23.6;17;61.7
STG;19500705;-;-;60;939.2;9;-;-;20.4;17.5;63
STG;19500706;-;-;70;939.4;7;-;-;18;15.1;82
STG;19500707;-;-;47;940.6;0;-;-;17.2;15.3;68.3
STG;19500708;-;-;20;944.7;0;-;-;16.5;13.8;69.3
STG;19500709;-;-;0;942.4;0;-;-;19.4;10;68
STG;19500710;-;-;87;940.5;2.8;-;-;16.9;14.7;75.3
STG;19500711;-;-;53;939;0;-;-;17.3;11.5;62.3
STG;19500712;-;-;77;940.1;0;-;-;17.2;13.8;63.3
STG;19500713;-;-;23;939.3;0;-;-;19.2;12.4;70.3
STG;19500714;-;-;73;937.5;22.6;-;-;17.9;13;67.7
STG;19500715;-;-;57;941.1;0;-;-;14.2;11.8;72.3
STG;19500716;-;-;7;936.9;0;-;-;17;7.5;68.7
STG;19500717;-;-;70;941.1;0;-;-;19.1;12.4;65.7
STG;19500718;-;-;33;947;0;-;-;18.4;14.5;70.3
STG;19500719;-;-;20;947.5;0;-;-;19.7;13.6;79
STG;19500720;-;-;37;943;0;-;-;19.5;12.8;75.7
STG;19500721;-;-;17;939.7;0;-;-;21.5;14;65.3
STG;19500722;-;-;50;938.5;0;-;-;21.9;16.5;63
STG;19500723;-;-;93;937.2;26.6;-;-;17.7;16.1;87.7
STG;19500724;-;-;77;942.3;0;-;-;16.3;13;65
STG;19500725;-;-;50;942.6;0;-;-;17.7;12.2;76
STG;19500726;-;-;20;940.5;0;-;-;19.7;13.6;72.7
STG;19500727;-;-;43;940.5;5.2;-;-;19;14.6;73.7
STG;19500728;-;-;43;939.8;5.2;-;-;18.3;11.8;81.3
STG;19500729;-;-;63;940.2;1.5;-;-;18;15;68.7
STG;19500730;-;-;30;940.9;0;-;-;15.8;10.8;74.3
STG;19500731;-;-;97;938;12.7;-;-;18.2;14.4;66.3
STG;19500801;-;-;70;938.2;11.4;-;-;18.5;14.6;73.3
STG;19500802;-;-;100;934.9;8.4;-;-;16;14;80.3
STG;19500803;-;-;93;935.4;18.2;-;-;11.3;9.3;83.3
STG;19500804;-;-;100;937.7;13.6;-;-;11;8.4;73
STG;19500805;-;-;57;940;0.2;-;-;13.3;10.8;79
STG;19500806;-;-;10;938;0;-;-;15.6;8.1;73.7
STG;19500807;-;-;17;934.9;0;-;-;16.4;10.4;75.7
STG;19500808;-;-;23;936.1;0.5;-;-;17.7;13.1;73.3
STG;19500809;-;-;3;938.2;0;-;-;18.1;11.5;70.3
STG;19500810;-;-;23;938.7;9.6;-;-;20;12.8;67.7
STG;19500811;-;-;100;944.8;16.8;-;-;15.3;14.6;91.3
STG;19500812;-;-;100;943.3;5;-;-;15.4;13.8;87.3
STG;19500813;-;-;73;941.2;0;-;-;15.4;14.2;86
STG;19500814;-;-;30;940.8;0;-;-;15.4;10.8;79.3
STG;19500815;-;-;20;939.5;0;-;-;16.5;11.1;79.3
STG;19500816;-;-;70;935.9;10.9;-;-;16.5;11.9;78
STG;19500817;-;-;87;932.6;9.6;-;-;15.3;12.9;73.3
STG;19500818;-;-;93;935.7;2.1;-;-;12.5;11.3;79.7
STG;19500819;-;-;40;941.2;0;-;-;13.1;9;77.3
STG;19500820;-;-;10;945;0;-;-;14.2;8.3;73.7
STG;19500821;-;-;10;944.8;0;-;-;17.2;9.3;73.3
STG;19500822;-;-;40;943.9;0;-;-;20.1;12.3;68.7
STG;19500823;-;-;33;941.6;0;-;-;22.3;15.4;58.3
STG;19500824;-;-;87;940.3;32.7;-;-;19.6;15.8;72.3
STG;19500825;-;-;83;941.2;0.7;-;-;17.8;14.5;84
STG;19500826;-;-;50;938.8;2.1;-;-;19.3;15.4;76.3
STG;19500827;-;-;43;938.1;0;-;-;18;14.5;81.3
STG;19500828;-;-;43;935.5;17.3;-;-;19.7;13.6;68.3
STG;19500829;-;-;73;943.1;0.5;-;-;13.4;12.4;84.3
STG;19500830;-;-;27;944.1;0;-;-;13.9;9.1;75.7
STG;19500831;-;-;73;935.5;7.9;-;-;15.4;9.5;76
STG;19500901;-;-;100;931.6;29.5;-;-;12.1;11.1;88.7
STG;19500902;-;-;67;937.8;2.7;-;-;14.5;10.4;70
STG;19500903;-;-;93;940.5;10.9;-;-;12.1;10;75.3
STG;19500904;-;-;100;941.4;6.3;-;-;11.7;8.5;89
STG;19500905;-;-;93;941.5;0;-;-;15.1;12.1;80.7
STG;19500906;-;-;93;939.9;13.8;-;-;13.8;12.1;89.7
STG;19500907;-;-;83;938.8;16.1;-;-;16.5;9.5;75.3
STG;19500908;-;-;100;942.3;3.8;-;-;12.9;10.5;87.7
STG;19500909;-;-;73;941.9;6.4;-;-;16;10.3;74.7
STG;19500910;-;-;40;942;0;-;-;17.9;14.8;69.7
STG;19500911;-;-;7;941.8;0;-;-;16;11;77.7
STG;19500912;-;-;33;944;0;-;-;16.1;13.6;79.7
STG;19500913;-;-;33;941.7;0;-;-;14.7;11.2;83.3
STG;19500914;-;-;37;938;0;-;-;17.3;12.5;70
STG;19500915;-;-;93;931.9;27.3;-;-;14;10.2;82
STG;19500916;-;-;67;940;0.2;-;-;8;6.6;76.7
STG;19500917;-;-;67;940.2;0;-;-;11.4;3.5;66.3
STG;19500918;-;-;70;940.8;1.1;-;-;12;8.6;71
STG;19500919;-;-;100;938.7;1.8;-;-;10.3;9;86.7
STG;19500920;-;-;73;934.5;1;-;-;12.6;9;72.7
STG;19500921;-;-;87;935.1;6.5;-;-;8.5;5.8;74.3
STG;19500922;-;-;73;945.2;1.9;-;-;8.5;5.5;77.7
STG;19500923;-;-;83;948.6;0;-;-;9.6;7.3;62.3
STG;19500924;-;-;57;943.5;0;-;-;10.5;7;65.3
STG;19500925;-;-;30;934.5;0.6;-;-;14;7.2;54.7
STG;19500926;-;-;100;935.8;5.7;-;-;9.7;8.7;94.3
STG;19500927;-;-;70;944.7;0;-;-;9.4;8.2;83.7
STG;19500928;-;-;73;945;0;-;-;6.6;4;87.3
STG;19500929;-;-;33;941.2;0;-;-;7.4;2.7;84.7
STG;19500930;-;-;43;934.9;2.5;-;-;10.7;3.4;82.7
STG;19501001;-;-;93;937.2;1.8;-;-;10.9;9.8;77.7
STG;19501002;-;-;70;942.8;5.5;-;-;10.9;7.5;62
STG;19501003;-;-;83;946.7;0;-;-;8.9;6.8;77.7
STG;19501004;-;-;30;947.4;0;-;-;7.6;3;81
STG;19501005;-;-;3;945.7;0;-;-;8.5;3.3;77.3
STG;19501006;-;-;0;945.9;0;-;-;9.4;5;79
STG;19501007;-;-;7;944.7;0;-;-;10;6.4;82.7
STG;19501008;-;-;20;940;1.1;-;-;12.1;6.9;76.3
STG;19501009;-;-;93;940.1;3.4;-;-;13.3;10.2;84.7
STG;19501010;-;-;97;940.9;14.8;-;-;12.8;11.4;86
STG;19501011;-;-;93;949.5;0;-;-;11.4;10.4;74
STG;19501012;-;-;27;953.7;0;-;-;8.9;5.2;78.3
STG;19501013;-;-;0;946.4;0;-;-;7.4;2.4;82.3
STG;19501014;-;-;0;941.5;0;-;-;9.8;4.8;79.3
STG;19501015;-;-;0;941;0;-;-;9;5.4;83.3
STG;19501016;-;-;37;943.6;5.8;-;-;11.4;5.2;79
STG;19501017;-;-;77;945.9;2.1;-;-;11.7;10.2;86.7
STG;19501018;-;-;100;947.2;0.1;-;-;11.9;10;81.3
STG;19501019;-;-;40;946.9;0;-;-;9.5;7.3;87
STG;19501020;-;-;100;944.7;0;-;-;7.6;5.8;88.7
STG;19501021;-;-;80;944.1;0;-;-;8.6;6.6;86.7
STG;19501022;-;-;100;944.7;0;-;-;6.9;5.5;89
STG;19501023;-;-;40;943.2;0;-;-;9.2;6.2;73.3
STG;19501024;-;-;100;937.3;0.5;-;-;5.4;3.6;92.7
STG;19501025;-;-;100;931.1;0.8;-;-;2.2;1.8;92
STG;19501026;-;-;100;932.6;7.4;-;-;-0.1;-0.8;89.7
STG;19501027;-;-;93;935.1;0.5;-;-;-0.3;-1.4;81.7
STG;19501028;-;-;73;934.8;0;-;-;0.4;-0.9;71.3
STG;19501029;-;-;77;936.6;0;-;-;-0.3;-1.3;75.7
STG;19501030;-;-;73;939.9;0;-;-;-2.7;-3.9;83
STG;19501031;-;-;13;942.8;0;-;-;-2;-5.5;88.3
STG;19501101;-;-;100;941.1;0;-;-;-0.7;-3.6;90.7
STG;19501102;-;-;100;937.9;5.3;-;-;5.4;-2.6;76.3
STG;19501103;-;-;97;924.7;20.4;-;-;4.1;3.2;82.7
STG;19501104;-;-;100;928;19.4;-;-;1;0.5;93.7
STG;19501105;-;-;100;931.8;3.4;-;-;0.4;0.1;93.7
STG;19501106;-;-;90;933.3;0;-;-;1;-0.8;82
STG;19501107;-;-;100;938.5;0;-;-;0.5;-3.5;74
STG;19501108;-;-;100;941.6;0;-;-;1.9;1;71.7
STG;19501109;-;-;47;942.5;0;-;-;1.3;-2.3;66.3
STG;19501110;-;-;70;938.4;0;-;-;8.4;0;65.7
STG;19501111;-;-;80;933.4;3.5;-;-;9.8;8;80.3
STG;19501112;-;-;97;928.9;2.2;-;-;6.6;4.8;83.7
STG;19501113;-;-;93;925.9;8.3;-;-;9.3;1.2;74.7
STG;19501114;-;-;90;928.3;16.2;-;-;4.1;2.4;83.3
STG;19501115;-;-;93;937.8;5.1;-;-;2;1;86
STG;19501116;-;-;100;930.7;17.7;-;-;5.6;1.6;80.7
STG;19501117;-;-;67;934.9;0.3;-;-;6.6;5.2;72.3
STG;19501118;-;-;13;940.3;0;-;-;2.2;-0.4;81
STG;19501119;-;-;23;932.6;0.4;-;-;3.5;-1.7;82.3
STG;19501120;-;-;80;931.9;3.4;-;-;2.4;1.4;98
STG;19501121;-;-;47;926.7;0;-;-;2.3;-1;80.3
STG;19501122;-;-;100;926.7;20.5;-;-;2.3;1;87
STG;19501123;-;-;57;934.3;0.4;-;-;2.2;0.5;79.7
STG;19501124;-;-;97;934.9;20.2;-;-;2.9;0.5;84.7
STG;19501125;-;-;100;933.7;42.6;-;-;4.7;2.8;94.7
STG;19501126;-;-;100;940.1;10.3;-;-;0.2;0;98.7
STG;19501127;-;-;100;949.1;0;-;-;-0.4;-1.8;92
STG;19501128;-;-;97;944.2;2;-;-;3.5;-4;84.7
STG;19501129;-;-;53;934;1.3;-;-;5.8;3.5;70.3
STG;19501130;-;-;70;942.5;1.6;-;-;0.3;-1.1;91.3
STG;19501201;-;-;27;938;0.3;-;-;1.7;-3.4;75.3
STG;19501202;-;-;90;932.2;0.3;-;-;6;2;75.7
STG;19501203;-;-;80;925.4;8;-;-;3.7;1.4;84
STG;19501204;-;-;70;932.1;0;-;-;-1.9;-3.7;76.3
STG;19501205;-;-;80;934;0;-;-;-3.2;-4.8;71.3
STG;19501206;-;-;100;934.4;0.9;-;-;-3.6;-5;91.3
STG;19501207;-;-;100;929.1;6.6;-;-;-2.6;-4.5;94.7
STG;19501208;-;-;100;930.9;0;-;-;-1.7;-3;81
STG;19501209;-;-;100;941.6;0;-;-;-1.2;-1.7;89.3
STG;19501210;-;-;100;941.5;0;-;-;-2.5;-3.4;99
STG;19501211;-;-;83;927.9;2.9;-;-;-0.6;-8;88
STG;19501212;-;-;73;927.5;0.2;-;-;0;-1.4;72
STG;19501213;-;-;40;927.3;0;-;-;-2.5;-4;66
STG;19501214;-;-;43;921.5;0;-;-;-3.7;-6;82
STG;19501215;-;-;67;922.8;2.9;-;-;-2.1;-4.8;84
STG;19501216;-;-;100;927.9;1.3;-;-;-5.3;-7.5;83.7
STG;19501217;-;-;97;932.7;0;-;-;-6.7;-12.3;74.7
STG;19501218;-;-;90;934.5;0.8;-;-;-3.5;-10;74.3
STG;19501219;-;-;60;934.5;0;-;-;-5.4;-8.5;83.7
STG;19501220;-;-;100;936.1;4.4;-;-;-4.2;-5.8;89
STG;19501221;-;-;100;932.4;0;-;-;-6.6;-8;96
STG;19501222;-;-;37;924.8;0;-;-;-7.3;-10.8;85.3
STG;19501223;-;-;83;922.5;0;-;-;-8.4;-11;98.7
STG;19501224;-;-;100;927.7;0;-;-;-4.6;-8.7;96.7
STG;19501225;-;-;100;930.3;2.2;-;-;-3.3;-4.3;94.7
STG;19501226;-;-;100;930.2;0;-;-;-2.3;-3.7;90.3
STG;19501227;-;-;100;931.7;0;-;-;-3.2;-3.6;88.3
STG;19501228;-;-;100;929.7;0;-;-;-3.3;-3.9;88
STG;19501229;-;-;100;931.3;0;-;-;-5.1;-5.6;98.7
STG;19501230;-;-;100;931.5;0;-;-;-5.4;-5.8;99
STG;19501231;-;-;53;928.6;0;-;-;-4.2;-9.4;88.7
STG;19510101;-;-;83;924;0;-;-;-1.5;-5.4;77
STG;19510102;-;-;80;915.7;7.3;-;-;0.2;-5.2;75
STG;19510103;-;-;100;929.3;0.2;-;-;-1.5;-2.5;90
STG;19510104;-;-;70;940.1;0;-;-;-2.1;-3.2;81.3
STG;19510105;-;-;50;940.4;0;-;-;1.8;-4;66
STG;19510106;-;-;53;937.3;0;-;-;1.3;-0.5;58.3
STG;19510107;-;-;90;938.4;1.7;-;-;2.7;-0.5;77.3
STG;19510108;-;-;23;939.2;0;-;-;-0.6;-2.8;74.3
STG;19510109;-;-;67;939.1;0;-;-;-1.8;-3.3;85.3
STG;19510110;-;-;30;939.1;0;-;-;-4.1;-8;78.7
STG;19510111;-;-;33;932.6;0;-;-;1.1;-4.2;58.3
STG;19510112;-;-;77;923.6;6.6;-;-;1.3;-1.5;81
STG;19510113;-;-;80;926.4;1.3;-;-;0.8;-0.6;84.7
STG;19510114;-;-;30;935.8;0;-;-;-1.1;-3.8;74
STG;19510115;-;-;80;933.5;9.8;-;-;0.1;-5.8;84
STG;19510116;-;-;97;949.9;1.8;-;-;-1.1;-2.5;57.7
STG;19510117;-;-;97;946.4;8.2;-;-;0.6;-6.9;83.7
STG;19510118;-;-;100;933.1;8;-;-;3.3;2.2;84.7
STG;19510119;-;-;100;938.9;5.7;-;-;0.6;0.2;88.7
STG;19510120;-;-;100;936.4;20;-;-;4.3;0.2;86
STG;19510121;-;-;100;943.4;8.9;-;-;3.3;3.2;95
STG;19510122;-;-;100;942.4;0.1;-;-;3.2;2.1;93.3
STG;19510123;-;-;100;938.9;0;-;-;2.8;1.5;93
STG;19510124;-;-;100;936.7;0;-;-;1;0.5;97.3
STG;19510125;-;-;73;931.7;0;-;-;0.5;-0.7;97
STG;19510126;-;-;33;930.9;0;-;-;0.1;-1.5;83.7
STG;19510127;-;-;100;925;0;-;-;-2.2;-4;98
STG;19510128;-;-;100;922.9;0.3;-;-;-0.6;-1.7;89.7
STG;19510129;-;-;100;933.1;1.9;-;-;-0.6;-1.3;96
STG;19510130;-;-;100;934.4;0.1;-;-;-0.3;-0.5;98
STG;19510131;-;-;100;934;0.1;-;-;-0.4;-0.9;94.7
STG;19510201;-;-;100;939.8;0;-;-;-0.6;-1;90.7
STG;19510202;-;-;93;938.1;0;-;-;-0.6;-2.1;87
STG;19510203;-;-;60;929.5;0;-;-;-0.6;-1.4;80.7
STG;19510204;-;-;47;917.3;0;-;-;4.8;-2.2;53.7
STG;19510205;-;-;97;912.1;11.5;-;-;1.6;0.5;76.3
STG;19510206;-;-;100;922.2;3.1;-;-;0.8;0.3;92.3
STG;19510207;-;-;90;931.3;0;-;-;-0.3;-1.5;83.7
STG;19510208;-;-;83;932.7;0;-;-;0;-5.4;76.3
STG;19510209;-;-;73;931;0;-;-;2.8;-0.4;80.3
STG;19510210;-;-;93;932.8;0;-;-;4.6;0.5;74.3
STG;19510211;-;-;67;932;39.6;-;-;5.6;0.4;61.7
STG;19510212;-;-;50;933.5;0;-;-;2.2;0.4;88.7
STG;19510213;-;-;100;930.4;0.8;-;-;2.8;-1;81.3
STG;19510214;-;-;77;932.7;0;-;-;2.8;1.4;72
STG;19510215;-;-;93;936.2;1;-;-;1.2;-1.6;82
STG;19510216;-;-;30;937.4;0;-;-;-0.1;-1.8;87.7
STG;19510217;-;-;43;936.9;12.5;-;-;3.2;-3.1;53.7
STG;19510218;-;-;73;935.3;8.1;-;-;-0.9;-4.7;86
STG;19510219;-;-;97;929.1;8.3;-;-;1.4;-5.5;81.7
STG;19510220;-;-;50;930;2.8;-;-;2;-0.2;68.3
STG;19510221;-;-;70;922.4;6.6;-;-;3.2;-0.2;63.7
STG;19510222;-;-;73;930;3.8;-;-;1;-0.6;78.3
STG;19510223;-;-;60;937.6;0.2;-;-;-0.2;-1.7;73.7
STG;19510224;-;-;100;930.8;0.7;-;-;-0.8;-5.2;73
STG;19510225;-;-;97;930.4;0;-;-;0.1;-2;79.7
STG;19510226;-;-;97;933.1;1.1;-;-;-1;-3;77
STG;19510227;-;-;73;934.5;0.3;-;-;-0.8;-2.2;85.3
STG;19510228;-;-;80;941.7;0.6;-;-;-2.4;-3.4;81.3
STG;19510301;-;-;87;943.8;0;-;-;-2.7;-4.8;70
STG;19510302;-;-;63;940.1;0;-;-;-4.7;-7;66.3
STG;19510303;-;-;70;939;0;-;-;-4.3;-10.2;73.7
STG;19510304;-;-;80;939.7;0;-;-;-1.5;-4;74.3
STG;19510305;-;-;37;937.2;0;-;-;-1.6;-4.3;82.3
STG;19510306;-;-;63;933.6;0;-;-;-3.1;-5.2;81.7
STG;19510307;-;-;77;924.2;0;-;-;-1;-6.5;85.3
STG;19510308;-;-;100;915.5;0;-;-;0.9;-0.7;89.7
STG;19510309;-;-;90;918.6;4.9;-;-;2.9;0.5;77.3
STG;19510310;-;-;40;924.2;0.6;-;-;1.2;-1.1;82.3
STG;19510311;-;-;100;919.1;0;-;-;3.1;-3.2;73
STG;19510312;-;-;63;926.8;0;-;-;3.3;0.4;69.7
STG;19510313;-;-;73;921.1;11.4;-;-;11.7;0.4;43.7
STG;19510314;-;-;53;931.1;0;-;-;4.8;1;69
STG;19510315;-;-;47;935.6;0;-;-;6;1.5;58.7
STG;19510316;-;-;83;937.4;0.4;-;-;7.6;3.2;75
STG;19510317;-;-;93;933.9;0.2;-;-;10.8;6.8;68.7
STG;19510318;-;-;73;931.3;7.6;-;-;8.1;6.7;75
STG;19510319;-;-;83;930.2;9;-;-;6.7;3.6;72.7
STG;19510320;-;-;93;935.5;14.7;-;-;2.6;1;87.7
STG;19510321;-;-;43;946.7;0.2;-;-;-3.8;-6.2;80
STG;19510322;-;-;93;944.5;0.3;-;-;0.4;-7;73.3
STG;19510323;-;-;67;935;1.2;-;-;11.3;1.4;44.3
STG;19510324;-;-;100;930.6;11.8;-;-;2.3;0.3;91.3
STG;19510325;-;-;93;933.9;3.3;-;-;-1.1;-1.9;88.7
STG;19510326;-;-;70;936.1;0.1;-;-;0.9;-5;68
STG;19510327;-;-;97;929.9;34.4;-;-;3.6;1;85
STG;19510328;-;-;93;931.8;2.3;-;-;0.3;-1;90.7
STG;19510329;-;-;73;928.7;0;-;-;0.5;-2.7;75
STG;19510330;-;-;70;924.2;0;-;-;2.5;-2.2;69
STG;19510331;-;-;93;933.3;2.3;-;-;2.4;-0.5;85
STG;19510401;-;-;33;937.6;0;-;-;4.2;-0.2;60.3
STG;19510402;-;-;70;937.3;3.9;-;-;4.7;0.8;72
STG;19510403;-;-;90;943.4;0.6;-;-;4.3;2;74.3
STG;19510404;-;-;10;943.8;0;-;-;2.9;-1.5;77.3
STG;19510405;-;-;100;942.4;0;-;-;6.3;0.4;67
STG;19510406;-;-;50;939.2;0;-;-;8.1;3.2;71.7
STG;19510407;-;-;50;932.3;10;-;-;7;2.6;75
STG;19510408;-;-;57;933.4;0.6;-;-;2.1;1.7;90
STG;19510409;-;-;57;930.6;6.5;-;-;4.3;0.1;67.3
STG;19510410;-;-;47;932.6;2.1;-;-;3.7;1.2;78.3
STG;19510411;-;-;87;938.1;0.5;-;-;3.1;0.5;86.7
STG;19510412;-;-;43;941.1;0;-;-;2.6;0;76.3
STG;19510413;-;-;33;937.7;1.5;-;-;6.1;-1.5;62
STG;19510414;-;-;97;940.9;2.6;-;-;4;3.2;83.3
STG;19510415;-;-;47;947.4;0;-;-;3;1.1;75.3
STG;19510416;-;-;10;943.9;0;-;-;7.9;-1.2;58
STG;19510417;-;-;63;941.3;0;-;-;11.8;3.5;56.3
STG;19510418;-;-;93;939.2;1.2;-;-;10.7;5.8;74.3
STG;19510419;-;-;77;937.5;0.3;-;-;9.8;7.5;77.7
STG;19510420;-;-;63;937.4;0.2;-;-;9.9;4.5;85
STG;19510421;-;-;67;936.5;0;-;-;10.6;6.9;71
STG;19510422;-;-;33;940.8;0;-;-;5.9;2;56.3
STG;19510423;-;-;0;943.1;0;-;-;6.3;-1.5;63
STG;19510424;-;-;7;942.4;0;-;-;8.6;-0.5;62.3
STG;19510425;-;-;3;939.8;0;-;-;12.1;3;56.3
STG;19510426;-;-;97;936.1;0;-;-;11.6;8.5;67
STG;19510427;-;-;83;932.9;5.9;-;-;10.5;8.5;74
STG;19510428;-;-;100;935.4;10;-;-;5.8;4.2;85.7
STG;19510429;-;-;100;937.9;12.5;-;-;1.6;0.4;90.7
STG;19510430;-;-;90;940.1;0.3;-;-;4.2;0.3;83
STG;19510501;-;-;17;939.2;0;-;-;7.4;-1;70.7
STG;19510502;-;-;47;937.7;0;-;-;11.2;2.2;64.7
STG;19510503;-;-;40;933.9;0;-;-;12.2;7;70.7
STG;19510504;-;-;97;933.8;12.4;-;-;9.2;6.5;89.7
STG;19510505;-;-;20;936.6;0;-;-;9.8;5.8;71
STG;19510506;-;-;27;933;0;-;-;10.7;3;66
STG;19510507;-;-;70;929.6;13.8;-;-;8.7;6.3;81.7
STG;19510508;-;-;80;928.7;6.8;-;-;9.9;4.5;78.3
STG;19510509;-;-;80;931.1;3.5;-;-;10.6;6;76.7
STG;19510510;-;-;100;927.3;36.8;-;-;7.4;6.5;98
STG;19510511;-;-;100;934.5;1.8;-;-;4.9;4.4;96
STG;19510512;-;-;100;936.4;0;-;-;6.2;3.6;85.7
STG;19510513;-;-;73;935.4;1.5;-;-;8.6;4.3;62
STG;19510514;-;-;100;935.7;21.3;-;-;5.7;4.5;95.7
STG;19510515;-;-;100;938.7;6;-;-;4.9;3.1;90.3
STG;19510516;-;-;93;935.1;0.7;-;-;7;3;79.7
STG;19510517;-;-;57;931.6;0;-;-;8.5;1.3;78
STG;19510518;-;-;50;934.7;0;-;-;9.8;4.3;72.3
STG;19510519;-;-;40;931.7;0;-;-;12.8;4;58.3
STG;19510520;-;-;67;933.7;0;-;-;11.5;8;80
STG;19510521;-;-;73;937.3;0.1;-;-;12.6;7.5;71
STG;19510522;-;-;77;938.8;4.4;-;-;12.5;6.8;77
STG;19510523;-;-;33;941.5;0;-;-;15.5;7.3;66.7
STG;19510524;-;-;27;941.2;0;-;-;18.3;11.3;65
STG;19510525;-;-;43;937.9;0;-;-;18.8;12.6;68
STG;19510526;-;-;87;931.2;0.2;-;-;18.8;11.3;57
STG;19510527;-;-;100;930.4;3.3;-;-;10.7;9.4;86
STG;19510528;-;-;57;934.9;0;-;-;10.2;7;74.7
STG;19510529;-;-;77;936.1;2;-;-;13.4;5;64.7
STG;19510530;-;-;90;936.4;0.1;-;-;13;8.6;84.3
STG;19510531;-;-;97;936.7;3.5;-;-;12.8;10;83.7
STG;19510601;-;-;90;938.9;4.9;-;-;10.8;8.9;75.7
STG;19510602;-;-;60;936.2;9.4;-;-;11.3;5.3;83
STG;19510603;-;-;50;936.8;0.2;-;-;11.9;8.5;79
STG;19510604;-;-;37;936;0.9;-;-;13.8;6;71.3
STG;19510605;-;-;93;935.9;9.4;-;-;13.4;9.8;82.7
STG;19510606;-;-;97;935.2;1.3;-;-;11.7;10.5;92
STG;19510607;-;-;10;934.3;0;-;-;14.4;9.1;77.3
STG;19510608;-;-;77;929.5;8;-;-;14.1;8.5;78.7
STG;19510609;-;-;93;934;1;-;-;11.6;9.6;85
STG;19510610;-;-;90;939.7;1.9;-;-;12.2;10.6;78
STG;19510611;-;-;30;944.7;0;-;-;14;8;69.7
STG;19510612;-;-;37;944.1;9.8;-;-;18.4;8.2;61.7
STG;19510613;-;-;47;947.6;0;-;-;16.2;14.3;72.7
STG;19510614;-;-;0;946.3;0;-;-;18.4;9.4;70
STG;19510615;-;-;43;944.1;0.2;-;-;20.2;11.5;66
STG;19510616;-;-;50;943.8;3.3;-;-;18.8;14;83
STG;19510617;-;-;57;941.9;7.4;-;-;19;13.4;77.3
STG;19510618;-;-;43;941.1;13.4;-;-;17.2;13.2;79.7
STG;19510619;-;-;100;943.7;14.1;-;-;11.5;11.2;91.3
STG;19510620;-;-;67;944.4;0;-;-;12.2;10.6;82.7
STG;19510621;-;-;23;941.7;0;-;-;16.8;7.6;73.7
STG;19510622;-;-;87;936.8;0;-;-;18.5;11.8;71
STG;19510623;-;-;87;934.4;27.2;-;-;14.1;9.6;81.3
STG;19510624;-;-;97;934.6;18.7;-;-;13.4;9.3;75
STG;19510625;-;-;93;937.8;0.5;-;-;11.8;9;77.7
STG;19510626;-;-;63;941.7;5.5;-;-;12.6;10;70
STG;19510627;-;-;80;944;1.5;-;-;13.3;8.7;57.3
STG;19510628;-;-;67;943.2;13.9;-;-;13;11;79.7
STG;19510629;-;-;50;943.6;0.1;-;-;13.1;9.4;75
STG;19510630;-;-;70;944;0;-;-;15.1;7.3;71
STG;19510701;-;-;7;944.9;0;-;-;14.7;8.9;57.3
STG;19510702;-;-;7;945.7;0;-;-;15.2;7.6;55
STG;19510703;-;-;7;944.1;0;-;-;17.4;9.6;59.3
STG;19510704;-;-;17;939;5.6;-;-;18.9;11.2;57.7
STG;19510705;-;-;83;940;0;-;-;14.6;13.3;79.3
STG;19510706;-;-;27;942.7;0;-;-;15.6;8.9;77.3
STG;19510707;-;-;7;942.2;0;-;-;18.4;10.1;74.3
STG;19510708;-;-;47;938.1;23.7;-;-;18.6;14.3;81.3
STG;19510709;-;-;60;938.3;3.6;-;-;17.4;14.5;82.3
STG;19510710;-;-;7;940.2;0;-;-;18.7;12;78.3
STG;19510711;-;-;40;939.4;2.3;-;-;20.5;15;77
STG;19510712;-;-;93;942.5;0;-;-;18;15.1;80.3
STG;19510713;-;-;57;942.2;6.3;-;-;18.2;13.5;80.7
STG;19510714;-;-;70;940.8;1.6;-;-;19.2;13.4;79.7
STG;19510715;-;-;57;940;30.9;-;-;17.5;15;78.7
STG;19510716;-;-;100;942.5;25;-;-;11.9;11.5;98.3
